taq,cycles,sample_name,at_rate,ag_rate,ac_rate,ta_rate,tg_rate,tc_rate,ga_rate,gt_rate,gc_rate,ca_rate,ct_rate,cg_rate,at_seq_prev,ag_seq_prev,ac_seq_prev,ta_seq_prev,tg_seq_prev,tc_seq_prev,ga_seq_prev,gt_seq_prev,gc_seq_prev,ca_seq_prev,ct_seq_prev,cg_seq_prev
ACC,30x,DNA2,0,0,0,0,0,7.905138339920949e-5,7.905138339920949e-5,0,0,0,7.905138339920949e-5,0,0,0,0,0,0,0.02,0.02,0,0,0,0.02,0
ACC,30x,DNA3,7.905138339920949e-4,9.486166007905138e-4,1.5810276679841898e-4,0.0010276679841897233,8.695652173913044e-4,0.0010276679841897233,6.324110671936759e-4,8.695652173913044e-4,3.952569169960474e-4,1.5810276679841898e-4,4.743083003952569e-4,3.952569169960474e-4,0.04,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
ACC,30x,DNA4,3.952569169960474e-4,6.324110671936759e-4,3.1620553359683795e-4,6.324110671936759e-4,7.905138339920949e-4,7.114624505928853e-4,6.324110671936759e-4,7.114624505928853e-4,3.1620553359683795e-4,3.1620553359683795e-4,7.905138339920949e-4,1.5810276679841898e-4,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.06,0.02
ACC,30x,DNA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC,30x,DNA6,9.486166007905138e-4,8.695652173913044e-4,2.3715415019762845e-4,5.533596837944664e-4,7.114624505928853e-4,9.486166007905138e-4,7.905138339920949e-4,6.324110671936759e-4,5.533596837944664e-4,7.905138339920949e-5,4.743083003952569e-4,3.1620553359683795e-4,0.04,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.02
ACC,30x,DNA7,0.0058502648430705986,0.005771207210056131,0.0019764408253616886,0.004980630879911455,0.004980630879911455,0.0058502648430705986,0.0058502648430705986,0.004585342714839118,0.003083247687564234,0.0015020950272748835,0.005534034311012728,0.002608901889477429,0.32,0.32,0.2,0.3,0.3,0.32,0.32,0.3,0.26,0.2,0.32,0.26
ACC,30x,DNA8,3.1620553359683795e-4,2.3715415019762845e-4,1.5810276679841898e-4,4.743083003952569e-4,1.5810276679841898e-4,4.743083003952569e-4,3.952569169960474e-4,2.3715415019762845e-4,7.905138339920949e-5,7.905138339920949e-5,6.324110671936759e-4,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0
ACC,30x,DNA9,0.0011067193675889327,9.486166007905138e-4,4.743083003952569e-4,8.695652173913044e-4,0.0011067193675889327,0.0014229249011857706,0.0014229249011857706,0.0010276679841897233,3.952569169960474e-4,3.952569169960474e-4,0.0013438735177865612,5.533596837944664e-4,0.06,0.06,0.04,0.06,0.06,0.08,0.08,0.08,0.06,0.06,0.06,0.06
ACC,30x,NA,0.0029115341545352742,0.006429088992819972,0.0014887029839931493,0.0033726368486924445,0.003543903563665108,0.006073381200184441,0.004834991107305184,0.00330676503524142,0.0021342467558131874,0.0019498056781503195,0.003109149594888347,0.001607272248204993,1.48,1.52,1.34,1.48,1.5,1.5,1.52,1.5,1.34,1.42,1.48,0.8
ACC,35x,DNA1,0,7.905138339920949e-5,0,0,0,7.905138339920949e-5,7.905138339920949e-5,0,0,0,0,0,0,0.02,0,0,0,0.02,0.02,0,0,0,0,0
ACC,35x,DNA2,0,0,0,0,7.905138339920949e-5,0,7.905138339920949e-5,0,0,0,7.905138339920949e-5,0,0,0,0,0,0.02,0,0.02,0,0,0,0.02,0
ACC,35x,DNA3,0,0,0,0,0,1.5810276679841898e-4,0,0,0,0,0,7.905138339920949e-5,0,0,0,0,0,0.02,0,0,0,0,0,0.02
ACC,35x,DNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC,35x,NA,5.533596837944664e-4,7.905138339920949e-4,0,1.5810276679841898e-4,7.905138339920949e-4,4.743083003952569e-4,0.0011067193675889327,6.324110671936759e-4,1.5810276679841898e-4,3.1620553359683795e-4,7.905138339920949e-4,3.1620553359683795e-4,0.06,0.04,0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
K,15x,DNA1,0.009881422924901186,0.010434782608695653,0.00458498023715415,0.009881422924901186,0.009565217391304347,0.010276679841897233,0.0071936758893280635,0.005138339920948616,0.004268774703557313,0.0021343873517786563,0.007035573122529644,0.0030039525691699606,0.52,0.46,0.38,0.46,0.46,0.48,0.5,0.46,0.46,0.28,0.52,0.34
K,15x,DNA2,0.009326588681631363,0.013278533038254822,0.002292127726841606,0.0105121719886184,0.012883338602592475,0.012567183054062599,0.00853619981030667,0.0075086942775845714,0.005058488776478028,0.0033196332595637054,0.007192538729054695,0.00474233322794815,0.54,0.5,0.3,0.46,0.5,0.48,0.48,0.48,0.48,0.34,0.64,0.42
K,15x,DNA3,0.014149079124179906,0.01802229072800569,0.0042684372776855585,0.014070033989407952,0.017389929649830053,0.018654651806181328,0.015729981819619,0.01106631886807367,0.006560746186072247,0.0047427080863172875,0.011777725081021264,0.006007430242668563,0.72,0.8,0.4,0.68,0.68,0.76,0.8,0.7,0.68,0.66,0.78,0.66
K,15x,DNA4,0.009328063241106719,0.008616600790513834,0.0022134387351778655,0.009960474308300396,0.008932806324110672,0.009802371541501976,0.007272727272727273,0.0067193675889328066,0.005059288537549407,0.0021343873517786563,0.007351778656126482,0.004110671936758893,0.44,0.44,0.28,0.44,0.46,0.44,0.42,0.4,0.44,0.38,0.44,0.44
K,20x,DNA1,0.002450592885375494,0.0026877470355731225,6.324110671936759e-4,0.0020553359683794467,0.001976284584980237,0.0026877470355731225,0.002292490118577075,0.0015810276679841897,0.0011067193675889327,7.905138339920949e-4,0.0018972332015810276,0.0011857707509881424,0.16,0.1,0.06,0.1,0.08,0.1,0.1,0.1,0.1,0.1,0.16,0.1
K,20x,DNA2,0.00561220456880879,0.00379416646905383,0.0014228124258951862,0.004821753221089242,0.003319895660422101,0.004979843490633152,0.00363607619950992,0.0030037151213342817,0.0024503991779305984,0.0011856770215793219,0.0047427080863172875,0.00181803809975496,0.24,0.24,0.16,0.24,0.24,0.24,0.24,0.24,0.24,0.2,0.24,0.22
K,20x,DNA3,0.0042684372776855585,0.004663662951545332,0.0014228124258951862,0.004347482412457513,0.005216978894949016,0.004110347008141649,0.0034779859299660107,0.0027665797170184176,0.0021342186388427793,0.0017389929649830054,0.0032408505256501462,0.0015018575606671409,0.2,0.2,0.16,0.2,0.2,0.2,0.2,0.18,0.2,0.18,0.2,0.18
K,20x,DNA4,0.003082760256106237,0.002608489447474508,5.533159434036835e-4,0.0035570310647379654,0.0023713540431586438,0.002608489447474508,0.0015809026954390958,0.0023713540431586438,0.0022923089083866886,8.694964824915027e-4,0.0024503991779305984,0.0017389929649830054,0.16,0.16,0.08,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
K,20x,NA,0.008459166732548028,0.014230373942604159,0.0013439797612459484,0.010040319392837378,0.011700529686141197,0.012412048383271404,0.007194244604316547,0.007510475136374417,0.004980630879911455,0.0028460747885208316,0.006245553008142936,0.004348169815795715,0.52,0.48,0.16,0.52,0.46,0.48,0.52,0.56,0.46,0.38,0.58,0.42
K,25x,DNA1,8.695652173913044e-4,0.0011067193675889327,2.3715415019762845e-4,0.0011857707509881424,9.486166007905138e-4,0.0014229249011857706,9.486166007905138e-4,6.324110671936759e-4,3.1620553359683795e-4,1.5810276679841898e-4,8.695652173913044e-4,2.3715415019762845e-4,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02
K,25x,DNA2,0.0020553359683794467,0.0018181818181818182,8.695652173913044e-4,0.0021343873517786563,0.0020553359683794467,0.0018972332015810276,0.0014229249011857706,0.0018972332015810276,8.695652173913044e-4,7.114624505928853e-4,0.0014229249011857706,6.324110671936759e-4,0.1,0.1,0.08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
K,25x,DNA3,3.1620553359683795e-4,6.324110671936759e-4,0,3.952569169960474e-4,8.695652173913044e-4,5.533596837944664e-4,2.3715415019762845e-4,3.952569169960474e-4,2.3715415019762845e-4,3.952569169960474e-4,7.905138339920949e-5,1.5810276679841898e-4,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
K,25x,DNA4,0,3.952569169960474e-4,7.905138339920949e-5,2.3715415019762845e-4,3.1620553359683795e-4,3.1620553359683795e-4,9.486166007905138e-4,5.533596837944664e-4,2.3715415019762845e-4,3.1620553359683795e-4,4.743083003952569e-4,3.952569169960474e-4,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
K,25x,NA,0.012014860485337127,0.018891787210497193,0.004031301873369694,0.014149079124179906,0.017785155323689825,0.01770611018891787,0.012331041024424947,0.009880641846494348,0.006560746186072247,0.004189392142913604,0.01075013832898585,0.006165520512212474,0.74,0.76,0.4,0.64,0.76,0.64,0.76,0.62,0.68,0.58,0.78,0.58
K,30x,DNA1,8.695652173913044e-4,0.0013438735177865612,7.905138339920949e-4,8.695652173913044e-4,0.0015810276679841897,0.0014229249011857706,9.486166007905138e-4,7.905138339920949e-4,3.952569169960474e-4,5.533596837944664e-4,0.0012648221343873518,7.905138339920949e-5,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02
K,30x,DNA10,3.952569169960474e-4,3.952569169960474e-4,2.3715415019762845e-4,1.5810276679841898e-4,3.952569169960474e-4,3.952569169960474e-4,8.695652173913044e-4,3.952569169960474e-4,2.3715415019762845e-4,2.3715415019762845e-4,4.743083003952569e-4,3.952569169960474e-4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
K,30x,DNA2,8.695652173913044e-4,7.114624505928853e-4,2.3715415019762845e-4,8.695652173913044e-4,5.533596837944664e-4,7.905138339920949e-4,3.952569169960474e-4,5.533596837944664e-4,4.743083003952569e-4,3.1620553359683795e-4,7.114624505928853e-4,3.1620553359683795e-4,0.04,0.06,0.02,0.06,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.02
K,30x,DNA3,0.0011857707509881424,0.0015810276679841897,3.1620553359683795e-4,0.0013438735177865612,0.0018181818181818182,0.0015019762845849803,0.0021343873517786563,0.0013438735177865612,0.0010276679841897233,6.324110671936759e-4,0.0013438735177865612,9.486166007905138e-4,0.06,0.08,0.08,0.08,0.08,0.08,0.1,0.08,0.08,0.08,0.1,0.08
K,30x,DNA4,4.743083003952569e-4,8.695652173913044e-4,1.5810276679841898e-4,7.905138339920949e-4,0.0012648221343873518,8.695652173913044e-4,7.114624505928853e-4,9.486166007905138e-4,3.952569169960474e-4,3.1620553359683795e-4,5.533596837944664e-4,4.743083003952569e-4,0.04,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
K,30x,DNA5,0.0021343873517786563,9.486166007905138e-4,2.3715415019762845e-4,0.0015810276679841897,8.695652173913044e-4,0.0015019762845849803,0.0011857707509881424,0.0010276679841897233,9.486166007905138e-4,3.1620553359683795e-4,0.0014229249011857706,9.486166007905138e-4,0.08,0.1,0.06,0.08,0.08,0.08,0.08,0.1,0.08,0.06,0.1,0.08
K,30x,DNA6,4.743083003952569e-4,5.533596837944664e-4,7.905138339920949e-5,4.743083003952569e-4,8.695652173913044e-4,4.743083003952569e-4,5.533596837944664e-4,4.743083003952569e-4,1.5810276679841898e-4,3.1620553359683795e-4,3.1620553359683795e-4,1.5810276679841898e-4,0.04,0.02,0.02,0.02,0.04,0.02,0.04,0.02,0.02,0.02,0.06,0.02
K,30x,DNA7,3.952569169960474e-4,5.533596837944664e-4,0,2.3715415019762845e-4,3.1620553359683795e-4,4.743083003952569e-4,3.1620553359683795e-4,4.743083003952569e-4,2.3715415019762845e-4,2.3715415019762845e-4,1.5810276679841898e-4,2.3715415019762845e-4,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
K,30x,DNA8,5.533596837944664e-4,2.3715415019762845e-4,0,3.1620553359683795e-4,2.3715415019762845e-4,3.1620553359683795e-4,5.533596837944664e-4,3.1620553359683795e-4,2.3715415019762845e-4,7.905138339920949e-5,5.533596837944664e-4,3.1620553359683795e-4,0.04,0.04,0,0.02,0.04,0.02,0.04,0.02,0.02,0.02,0.04,0.02
K,30x,DNA9,6.324110671936759e-4,4.743083003952569e-4,4.743083003952569e-4,7.114624505928853e-4,6.324110671936759e-4,7.114624505928853e-4,5.533596837944664e-4,3.952569169960474e-4,3.1620553359683795e-4,7.905138339920949e-5,7.905138339920949e-4,1.5810276679841898e-4,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.02
K,30x,NA,0.008776785008302364,0.011307029335020162,0.0022139637858780738,0.009172135684352021,0.009962837036451332,0.010674468253340712,0.008144223926622915,0.006720961492844153,0.004032576895706492,0.0033209456788171107,0.00782794338578319,0.003004665137977386,0.64,0.6,0.34,0.44,0.6,0.46,0.62,0.42,0.44,0.4,0.66,0.38
K,35x,DNA1,4.743083003952569e-4,3.952569169960474e-4,0,3.1620553359683795e-4,7.905138339920949e-5,3.1620553359683795e-4,1.5810276679841898e-4,2.3715415019762845e-4,3.952569169960474e-4,1.5810276679841898e-4,2.3715415019762845e-4,3.952569169960474e-4,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
K,35x,DNA2,0.0018972332015810276,0.0022134387351778655,3.952569169960474e-4,0.0018181818181818182,0.0021343873517786563,0.0023715415019762848,0.0017391304347826088,0.0012648221343873518,0.0010276679841897233,3.952569169960474e-4,0.0016600790513833991,7.114624505928853e-4,0.1,0.1,0.06,0.1,0.1,0.1,0.1,0.1,0.1,0.06,0.1,0.08
K,35x,DNA3,3.1620553359683795e-4,3.1620553359683795e-4,3.1620553359683795e-4,3.1620553359683795e-4,6.324110671936759e-4,3.1620553359683795e-4,3.1620553359683795e-4,3.952569169960474e-4,1.5810276679841898e-4,1.5810276679841898e-4,3.952569169960474e-4,1.5810276679841898e-4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
K,35x,DNA4,0.0015810276679841897,0.0010276679841897233,6.324110671936759e-4,0.0015019762845849803,0.0010276679841897233,0.0013438735177865612,8.695652173913044e-4,5.533596837944664e-4,3.1620553359683795e-4,1.5810276679841898e-4,0.0010276679841897233,2.3715415019762845e-4,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.04,0.06,0.02,0.06,0.06
K,35x,NA,0.012095817851213535,0.013914143410546288,0.003478535852636572,0.010040319392837378,0.0119377025851846,0.013123567080401613,0.010514665190924184,0.008459166732548028,0.006008380109099534,0.00387382401770891,0.010909953355996522,0.004348169815795715,0.82,0.82,0.38,0.54,0.8,0.54,0.82,0.54,0.54,0.48,0.82,0.48
PHU,20x,DNA1,4.743083003952569e-4,2.3715415019762845e-4,2.3715415019762845e-4,3.952569169960474e-4,2.3715415019762845e-4,3.952569169960474e-4,5.533596837944664e-4,1.5810276679841898e-4,1.5810276679841898e-4,7.905138339920949e-5,5.533596837944664e-4,1.5810276679841898e-4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
PHU,20x,DNA2,0.0015019762845849803,0.0011067193675889327,2.3715415019762845e-4,0.0015019762845849803,0.0011067193675889327,0.0015810276679841897,8.695652173913044e-4,9.486166007905138e-4,4.743083003952569e-4,1.5810276679841898e-4,8.695652173913044e-4,4.743083003952569e-4,0.06,0.06,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.04,0.06,0.06
PHU,20x,DNA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,20x,DNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,20x,NA,0.005534034311012728,0.005929322476085066,0.0018973831923472211,0.004980630879911455,0.004664400347853585,0.005217803778954858,0.00838010909953356,0.00450628508182465,0.004348169815795715,0.0018183255593327535,0.006482725907186339,0.004269112182781248,0.36,0.42,0.2,0.4,0.36,0.4,0.4,0.28,0.36,0.22,0.32,0.3
PHU,25x,DNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,25x,DNA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,25x,DNA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,25x,DNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,25x,NA,0.00924901185770751,0.011936758893280632,0.003399209486166008,0.010276679841897233,0.010197628458498025,0.012727272727272728,0.010118577075098814,0.007035573122529644,0.005296442687747036,0.0034782608695652175,0.009407114624505929,0.004031620553359684,0.5,0.5,0.36,0.54,0.5,0.52,0.52,0.5,0.5,0.38,0.52,0.5
PHU,30x,DNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,30x,DNA2,0,7.905138339920949e-5,0,0,0,0,0,7.905138339920949e-5,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0
PHU,30x,DNA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,30x,DNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,30x,NA,0.002924901185770751,0.005375494071146245,0.0015019762845849803,0.0022134387351778655,0.004426877470355731,0.004901185770750988,0.0046640316205533595,0.0030830039525691698,0.0022134387351778655,0.0015019762845849803,0.0036363636363636364,0.0022134387351778655,0.2,0.24,0.16,0.24,0.26,0.26,0.24,0.24,0.22,0.18,0.2,0.22
PHU,35x,DNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,35x,DNA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,35x,DNA3,0,7.905138339920949e-5,0,0,0,0,7.905138339920949e-5,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0
PHU,35x,DNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,35x,NA,0.004900798355861197,0.0064817010513002924,0.0023713540431586438,0.005216978894949016,0.006876926725160067,0.00743024266856375,0.006323610781756383,0.005454114299264881,0.0028456248517903723,0.0023713540431586438,0.004347482412457513,0.0033989407951940556,0.28,0.3,0.22,0.3,0.3,0.3,0.3,0.3,0.3,0.26,0.3,0.28
PL,15x,DNA1,0,0,0,0,0,0,7.905138339920949e-5,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
PL,15x,DNA2,4.743083003952569e-4,3.1620553359683795e-4,7.905138339920949e-5,4.743083003952569e-4,2.3715415019762845e-4,3.1620553359683795e-4,7.905138339920949e-5,2.3715415019762845e-4,2.3715415019762845e-4,0,1.5810276679841898e-4,2.3715415019762845e-4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02
PL,15x,DNA3,3.952569169960474e-4,7.114624505928853e-4,0,6.324110671936759e-4,6.324110671936759e-4,7.905138339920949e-4,4.743083003952569e-4,4.743083003952569e-4,1.5810276679841898e-4,7.905138339920949e-5,3.1620553359683795e-4,2.3715415019762845e-4,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
PL,15x,DNA4,0.0020551735040708246,0.0020551735040708246,6.323610781756383e-4,0.002213263773614734,0.0024503991779305984,0.0022923089083866886,7.904513477195479e-4,0.001106631886807367,7.114062129475931e-4,4.7427080863172874e-4,8.694964824915027e-4,7.114062129475931e-4,0.08,0.08,0.06,0.08,0.08,0.08,0.06,0.08,0.08,0.08,0.08,0.06
PL,15x,NA,0.007194244604316547,0.01098901098901099,0.0011858644952170132,0.008775397264605897,0.009645031227765041,0.011068068622025456,0.007589532769388885,0.006719898806229741,0.0037947663846944423,0.002608901889477429,0.0056130919440271956,0.003952881650723377,0.36,0.38,0.16,0.36,0.36,0.36,0.36,0.38,0.36,0.34,0.4,0.32
PL,20x,DNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,20x,DNA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,20x,DNA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,20x,DNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,20x,NA,0.005534034311012728,0.008459166732548028,0.0020554984583761563,0.004901573246896988,0.007273302237331014,0.007668590402403352,0.005692149577041663,0.0037947663846944423,0.003162305320578702,0.0025298442564629614,0.004585342714839118,0.0026879595224918967,0.32,0.28,0.24,0.26,0.28,0.28,0.28,0.26,0.28,0.26,0.34,0.26
PL,25x,DNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,25x,DNA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,25x,DNA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,25x,DNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,25x,NA,0.006008855154965212,0.007748260594560405,9.487666034155598e-4,0.006641366223908918,0.0074320050600885515,0.007827324478178369,0.0062460468058191014,0.004585705249841872,0.0031625553447185324,0.0016603415559772296,0.005850727387729285,0.0033997469955724226,0.3,0.36,0.14,0.3,0.36,0.34,0.36,0.34,0.32,0.3,0.36,0.34
PL,30x,DNA1,0,7.905138339920949e-5,0,0,1.5810276679841898e-4,0,7.905138339920949e-5,0,0,0,0,0,0,0.02,0,0,0.02,0,0.02,0,0,0,0,0
PL,30x,DNA10,0,1.5810276679841898e-4,7.905138339920949e-5,0,0,0,0,1.5810276679841898e-4,0,0,7.905138339920949e-5,0,0,0.02,0.02,0,0,0,0,0.02,0,0,0.02,0
PL,30x,DNA2,0,1.5810276679841898e-4,0,0,7.905138339920949e-5,1.5810276679841898e-4,1.5810276679841898e-4,0,0,0,2.3715415019762845e-4,0,0,0.02,0,0,0.02,0.02,0.02,0,0,0,0.02,0
PL,30x,DNA3,0,7.905138339920949e-5,0,0,0,0,7.905138339920949e-5,0,0,0,7.905138339920949e-5,0,0,0.02,0,0,0,0,0.02,0,0,0,0.02,0
PL,30x,DNA4,0,0,0,0,1.5810276679841898e-4,7.905138339920949e-5,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0
PL,30x,DNA5,0,7.905138339920949e-5,0,0,0,0,0,7.905138339920949e-5,0,0,7.905138339920949e-5,0,0,0.02,0,0,0,0,0,0.02,0,0,0.02,0
PL,30x,DNA6,0,0,0,0,1.5810276679841898e-4,7.905138339920949e-5,0,7.905138339920949e-5,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0,0,0
PL,30x,DNA7,0,0,0,7.905138339920949e-5,0,1.5810276679841898e-4,0,7.905138339920949e-5,0,0,7.905138339920949e-5,7.905138339920949e-5,0,0,0,0.02,0,0.02,0,0.02,0,0,0.02,0.02
PL,30x,DNA8,3.952569169960474e-4,7.905138339920949e-4,0,6.324110671936759e-4,6.324110671936759e-4,8.695652173913044e-4,5.533596837944664e-4,5.533596837944664e-4,1.5810276679841898e-4,7.905138339920949e-5,3.952569169960474e-4,2.3715415019762845e-4,0.02,0.04,0,0.02,0.02,0.04,0.04,0.04,0.02,0.02,0.04,0.02
PL,30x,DNA9,0,7.905138339920949e-5,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
PL,30x,NA,0.0021343873517786563,0.003952569169960474,0.0011067193675889327,0.0020553359683794467,0.0022134387351778655,0.003399209486166008,0.002450592885375494,0.0022134387351778655,0.0016600790513833991,0.0011067193675889327,0.0022134387351778655,0.001976284584980237,0.16,0.16,0.12,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.18,0.16
PL,35x,DNA1,0,3.1620553359683795e-4,0,7.905138339920949e-5,7.905138339920949e-5,7.905138339920949e-5,7.905138339920949e-5,0,0,0,0,0,0,0.04,0,0.02,0.02,0.02,0.02,0,0,0,0,0
