taq,cycles,sample_name,total_seqs,at_rate,ag_rate,ac_rate,ta_rate,tg_rate,tc_rate,ga_rate,gt_rate,gc_rate,ca_rate,ct_rate,cg_rate,at_seq_prev,ag_seq_prev,ac_seq_prev,ta_seq_prev,tg_seq_prev,tc_seq_prev,ga_seq_prev,gt_seq_prev,gc_seq_prev,ca_seq_prev,ct_seq_prev,cg_seq_prev
K,35x,DNA3,1967,6.671167695473251e-4,7.575392232510288e-4,2.933706275720165e-4,6.349665637860083e-4,8.278677983539095e-4,7.675861625514403e-4,6.671167695473251e-4,5.726755401234568e-4,3.717367541152263e-4,2.4313593106995885e-4,6.73144933127572e-4,3.23511445473251e-4,0.04016268429079817,0.061006609049313675,0.03711235383833249,0.042196237925775294,0.06253177427554651,0.05185561769191662,0.05388917132689375,0.05236400610066091,0.03762074224707677,0.03457041179461108,0.05083884087442806,0.03507880020335536
K,35x,DNA4,2225,6.661574263229886e-4,7.958360719805304e-4,2.522516121009717e-4,6.928037233759082e-4,7.851775531593626e-4,8.047181709981703e-4,7.176736006252998e-4,5.649014975218944e-4,3.570603805091219e-4,2.3626383386921997e-4,6.999094025900201e-4,3.055442062068108e-4,0.04089887640449438,0.06606741573033707,0.03056179775280899,0.039550561797752806,0.05887640449438202,0.05707865168539326,0.056179775280898875,0.051685393258426963,0.038202247191011236,0.03415730337078652,0.048988764044943824,0.0350561797752809
PHU,15x,DNA1,48,0.006011198945981555,0.005681818181818182,0.0010704874835309618,0.00485836627140975,0.005434782608695652,0.00485836627140975,0.003540843214756258,0.003540843214756258,0.0021409749670619235,0.0016469038208168643,0.0032938076416337285,0.001976284584980237,0.3958333333333333,0.25,0.1875,0.20833333333333334,0.2708333333333333,0.20833333333333334,0.2708333333333333,0.25,0.20833333333333334,0.16666666666666666,0.3958333333333333,0.1875
PHU,15x,DNA2,39,0.013477908390758006,0.014693960275638428,0.004661532225374949,0.012971220105391163,0.015301986218078639,0.016619375760032428,0.011957843534657479,0.010235103364410214,0.0059789217673287395,0.004762869882448318,0.010843129306850425,0.0054722334819618974,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6410256410256411,0.6153846153846154,0.6923076923076923,0.6410256410256411
PHU,15x,DNA3,7,0.003952569169960474,0.0033879164313946925,5.64652738565782e-4,0.002258610954263128,0.002258610954263128,0.00282326369282891,0.002258610954263128,0.002258610954263128,0.0016939582156973462,5.64652738565782e-4,0.0016939582156973462,0.0016939582156973462,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
PHU,15x,DNA4,40,0.002470599861646408,0.0023717758671805513,6.917679612609941e-4,0.001976479889317126,0.0013835359225219882,0.002470599861646408,0.0026682478505781204,0.00187765589485127,0.0013835359225219882,7.905919557268505e-4,0.0023717758671805513,0.0010870639391244194,0.125,0.175,0.075,0.125,0.15,0.125,0.275,0.175,0.125,0.1,0.15,0.1
PHU,20x,DNA1,1317,5.222073163045729e-4,5.702263798728095e-4,1.860738713269168e-4,4.951965930474399e-4,6.722668899553123e-4,5.582216139807504e-4,4.351727635871441e-4,4.5017872095221804e-4,2.7310842404434563e-4,1.9807863721897593e-4,3.9915846591096664e-4,2.1908697753007943e-4,0.029612756264236904,0.03720577069096431,0.02733485193621868,0.026575550493545937,0.05618830675778284,0.029612756264236904,0.03492786636294609,0.0425208807896735,0.026575550493545937,0.026575550493545937,0.03416856492027335,0.02201974183750949
PHU,20x,DNA2,1228,6.405201409788049e-4,7.660492138339476e-4,2.542768398860582e-4,6.501762235061236e-4,8.143296264705409e-4,8.272044031736325e-4,6.051145050453031e-4,5.825836458148929e-4,3.250881117530618e-4,2.3496467483142088e-4,4.92460208893252e-4,2.7037031076492267e-4,0.030944625407166124,0.04315960912052117,0.03257328990228013,0.03420195439739414,0.043973941368078175,0.03908794788273615,0.04315960912052117,0.05374592833876222,0.03420195439739414,0.03175895765472313,0.03745928338762215,0.029315960912052116
PHU,20x,DNA3,1599,2.471876228213501e-4,1.9280634580065307e-4,7.168441061819152e-5,2.150532318545746e-4,2.793220137881256e-4,2.3730011790849609e-4,1.9775009825708008e-4,1.9280634580065307e-4,1.1123443026960754e-4,4.943752456427002e-5,1.9280634580065307e-4,6.179690570533753e-5,0.0150093808630394,0.01813633520950594,0.011882426516572859,0.014383989993746092,0.032520325203252036,0.01813633520950594,0.023764853033145718,0.028767979987492184,0.01125703564727955,0.010006253908692933,0.0150093808630394,0.0075046904315197
PHU,20x,DNA4,1594,2.603624244948969e-4,2.7524027732317674e-4,1.1158389621209867e-4,2.2564743456224398e-4,2.876384880134099e-4,2.7524027732317674e-4,2.876384880134099e-4,2.405252873905238e-4,1.3638031759256503e-4,6.199105345116592e-5,2.826792037373166e-4,1.2894139117842514e-4,0.01819322459222083,0.02258469259723965,0.016938519447929738,0.015683814303638646,0.03513174404015056,0.015683814303638646,0.027603513174404015,0.030740276035131745,0.013174404015056462,0.010037641154328732,0.025094102885821833,0.01944792973651192
PHU,25x,DNA1,29144,3.716030698753462e-5,6.781077917433324e-5,3.797403633762661e-5,3.892338724606728e-5,8.883212071837654e-5,5.289240775597993e-5,6.930261631616857e-5,1.1256589342939317e-4,1.695269479358331e-5,1.9122639727161975e-5,5.451986645616392e-5,2.2106314010832637e-5,0.005043919846280538,0.0115632720285479,0.008886906395827615,0.005112544606093878,0.016298380455668404,0.007720285479000824,0.013416140543508098,0.02425885259401592,0.0024361789733735933,0.0036371122701070544,0.010225089212187757,0.003911611309360417
PHU,25x,DNA2,18428,4.6114479732149946e-5,9.373036112999778e-5,5.297803020391179e-5,5.383597401288203e-5,1.4413455990699888e-4,7.206727995349944e-5,8.665232470599339e-5,1.293350292022624e-4,2.5523828316864388e-5,2.5952800221349503e-5,7.592802709386549e-5,2.4022426651166482e-5,0.004992402865205123,0.014054699370523118,0.01107011070110701,0.006457564575645757,0.026372910787931407,0.008573909268504449,0.015085739092685044,0.026155849793792055,0.0032016496635554593,0.0045582808769264165,0.012915129151291513,0.003527241154764489
PHU,25x,DNA3,40376,2.320073412213219e-5,5.922550271683533e-5,3.856999681063326e-5,2.8291190553992416e-5,9.68165655982647e-5,3.778684966727015e-5,6.412017236285479e-5,9.652288541950354e-5,1.1747207150446678e-5,1.2921927865491345e-5,4.6009894672582824e-5,1.5858729653103016e-5,0.0035664751337428175,0.012730334852387558,0.008940955022785814,0.005201109570041609,0.022018030513176145,0.007380622151773331,0.014414503665543888,0.02283534773132554,0.00230334852387557,0.0026500891618783436,0.009981176936794135,0.0036160095106003566
PHU,25x,DNA4,19602,3.97230837292031e-5,7.01707265876278e-5,4.9200164618911455e-5,4.173948391850275e-5,1.0344132971107203e-4,5.141820482714107e-5,7.763140728803651e-5,1.0928889026004102e-4,1.9962361874066533e-5,2.1777122044436218e-5,6.291168590614908e-5,2.1575482025506254e-5,0.004489337822671156,0.013570043873074176,0.010611162126313642,0.005050505050505051,0.02015100499948985,0.007703295582083461,0.014539332721150903,0.023262932353841446,0.0031119273543515967,0.003622079379655137,0.011529435771860014,0.003622079379655137
PHU,30x,DNA1,38905,7.914232879197922e-5,1.6397396491688634e-4,6.664617161429829e-5,7.690724376832897e-5,1.4995388613217115e-4,9.651503511216977e-5,2.022751946403474e-4,1.6783456632137313e-4,3.403424922376513e-5,3.860601404486791e-5,9.95628783262383e-5,3.342468058095143e-5,0.010101529366405347,0.032001028145482585,0.013905667651972754,0.010204343914663926,0.027065929829070814,0.013648631281326307,0.040945893843978926,0.03508546459323994,0.005192134687058219,0.00801953476416913,0.015627811335303946,0.005654800154221823
PHU,30x,DNA2,33013,7.435038595153648e-5,1.525320317266626e-4,6.656813943487003e-5,7.650546960230565e-5,1.525320317266626e-4,9.362641193897187e-5,1.7599849814614916e-4,1.5564493033332918e-4,3.7235056410511826e-5,3.424188467333242e-5,1.0547937201820232e-4,3.7235056410511826e-5,0.009450822403295672,0.028352467209887013,0.013903613727925363,0.010238390936903643,0.028322176112440554,0.012389058855602339,0.033289916093660075,0.031654196831551205,0.0046951201042013755,0.006361130463756702,0.017175052252143094,0.005361524248023506
PHU,30x,DNA3,25486,5.893306645959448e-5,1.3818253214604916e-4,6.358567696956246e-5,6.110428469757955e-5,1.2965274621110786e-4,7.056459273451445e-5,1.6129049767889017e-4,1.4578179597899687e-4,2.2487617464845262e-5,3.1327577433784436e-5,8.374698917942374e-5,2.5279183770826054e-5,0.009259985874597818,0.028525464961155145,0.014125402181589893,0.0100447304402417,0.02573962175311936,0.010711763321039002,0.03539197991053912,0.032331476104527974,0.0032959271757043085,0.006552617123126422,0.015184807345209134,0.0047477046221454915
PHU,30x,DNA4,27991,7.808791088997343e-5,1.4770335405228248e-4,6.523800150301577e-5,8.048844341281167e-5,1.4982147098419857e-4,9.884545682275117e-5,1.7001418573513202e-4,1.4742093846136032e-4,3.9396974933639394e-5,4.292716982016623e-5,1.1211898959609204e-4,3.982059832002262e-5,0.010324747240184345,0.026258440212925584,0.013790146832910579,0.011146439927119431,0.027008681361866314,0.01314708299096138,0.031795934407488124,0.029152227501696975,0.005287413811582294,0.007788217641384731,0.018434496802543675,0.0061448322675145585
PHU,35x,DNA1,43344,5.006349126738601e-5,1.588535551690099e-4,6.492751508630024e-5,5.115777522951466e-5,1.1143458347676813e-4,6.392442145434898e-5,1.9998039407901187e-4,1.4152739243530616e-4,1.4316881837849914e-5,3.446994480705266e-5,8.517176838568039e-5,1.714378207334894e-5,0.01079734219269103,0.03615263935031377,0.015596160944998154,0.010912698412698412,0.02482465854558878,0.012896825396825396,0.04667312661498708,0.03301495016611296,0.002837763012181617,0.00791343669250646,0.017857142857142856,0.0037606127722406794
