taq,cycles,sample_name,total_seqs,at_rate,ag_rate,ac_rate,ta_rate,tg_rate,tc_rate,ga_rate,gt_rate,gc_rate,ca_rate,ct_rate,cg_rate,at_seq_prev,ag_seq_prev,ac_seq_prev,ta_seq_prev,tg_seq_prev,tc_seq_prev,ga_seq_prev,gt_seq_prev,gc_seq_prev,ca_seq_prev,ct_seq_prev,cg_seq_prev
ACC,25x,DNA3,16809,2.163338652324672e-5,2.8922897199558115e-5,9.640965733186038e-6,2.0222513489121934e-5,2.9393188210933043e-5,2.7747169671120792e-5,4.42073550692433e-5,1.7635912926559825e-5,8.700383710436181e-6,9.405820227498574e-6,3.4331243830369795e-5,6.113783147874073e-6,0.001308822654530311,0.0028556130644297696,0.001368314593372598,0.0012493307156880244,0.0024986614313760487,0.0022012017371646144,0.005711226128859539,0.0017252662264263191,9.518710214765899e-4,0.001308822654530311,0.0048783389850675235,7.139032661074424e-4
ACC,25x,DNA4,14020,2.9883920702734493e-5,3.80597103289543e-5,1.2122722549222482e-5,3.354892984552269e-5,3.326700606530821e-5,4.116087191131355e-5,5.638475604289527e-5,3.016584448294897e-5,2.0580435955656774e-5,1.5223884131581723e-5,4.6235499955174117e-05,1.691542681286858e-5,0.002211126961483595,0.003281027104136947,0.0017118402282453639,0.002211126961483595,0.002353780313837375,0.0029243937232524965,0.006062767475035664,0.002710413694721826,0.001854493580599144,0.0024251069900142652,0.0044935805991440795,0.0014978601997146933
ACC,30x,A,27687,1.1277934122303342e-5,2.5696558759678503e-5,4.996553092159708e-6,1.1277934122303342e-5,1.8130349791550943e-5,2.141379896639875e-5,5.5104842673532786e-5,1.1706210101631318e-5,6.995174329023592e-6,7.1379329887995835e-6,3.6831734222205854e-5,5.853105050815659e-6,0.0014808393831039837,0.003286741069816159,9.029508433560877e-4,0.0010474229782930617,0.0013363672481670097,0.0028172066312709934,0.009029508433560877,0.0014808393831039837,7.223606746848702e-4,0.0011557770794957923,0.006320655903492614,5.417705060136526e-4
ACC,30x,B,43189,3.651560584560854e-5,3.852899764661954e-5,1.793749059082525e-5,2.8736592068975143e-5,4.53928333318843e-5,4.43861374313788e-5,8.026111861302929e-5,2.4343737230405694e-5,1.3178564515708345e-5,1.226338642433971e-5,7.138389112675354e-5,1.2537939851750301e-5,0.0022690962976683877,0.005186505823242029,0.001944939683715761,0.002338558429229665,0.0026858690870360507,0.004329806200652944,0.010650860172729168,0.0029868716571349184,0.0018291694644469658,0.0018523235083007248,0.009099539234527311,0.001597629025909375
ACC,30x,C,21094,7.682513568536922e-6,2.004948663008416e-5,7.495135188816509e-6,1.0867946023783937e-5,1.2929108200708478e-5,1.6489297415396318e-5,6.595718966158527e-5,1.0867946023783937e-5,3.7475675944082545e-6,1.6864054174837144e-6,4.27222705762541e-5,3.7475675944082545e-6,9.955437565184412e-4,0.003460699725040296,0.0015644259031004078,0.0017540532852943966,0.0018014601308428938,0.0029392244240068264,0.010666540248411871,0.0020384943585853798,3.7925476438797765e-4,3.3184791883948044e-4,0.008153977434341519,6.636958376789609e-4
ACC,30x,D,35350,1.2522967625780631e-5,3.08601702206737e-5,4.8079250706122065e-6,1.2075718782002751e-5,1.587733395411473e-5,1.9008075860559887e-5,4.584300648723267e-5,1.0957596672558052e-5,5.9260471800569055e-6,5.255173914390086e-6,3.242554117389628e-5,5.143361703445617e-6,0.0013012729844413013,0.004554455445544554,7.355021216407355e-4,0.001074964639321075,0.0013295615275813295,0.002234794908062235,0.007751060820367751,0.0015558698727015559,6.223479490806223e-4,0.0010183875530410183,0.005657708628005658,6.506364922206506e-4
ACC,30x,DNA1,656,2.4703557312252963e-4,6.326520775089174e-4,8.435361033452231e-5,4.398438253157235e-4,3.9766702014846237e-4,5.603489829364696e-4,6.748288826761785e-4,3.2536392557601466e-4,1.5665670490697e-4,1.325556733828208e-4,7.832835245348501e-4,1.7473247855008195e-4,0.01524390243902439,0.04878048780487805,0.01524390243902439,0.04878048780487805,0.05030487804878049,0.04725609756097561,0.04725609756097561,0.018292682926829267,0.013719512195121951,0.01676829268292683,0.05030487804878049,0.018292682926829267
ACC,30x,DNA10,334,7.928431117317113e-4,4.970061297422669e-4,1.5383523063451117e-4,7.218422360542447e-4,4.2600525406480015e-4,6.153409225380447e-4,6.153409225380447e-4,4.0233829550564455e-4,3.4317089910775565e-4,1.0650131351620004e-4,5.206730883014224e-4,2.3666958559155564e-4,0.03293413173652695,0.03592814371257485,0.02694610778443114,0.03293413173652695,0.02694610778443114,0.038922155688622756,0.041916167664670656,0.03592814371257485,0.029940119760479042,0.023952095808383235,0.03592814371257485,0.029940119760479042
ACC,30x,DNA2,755,7.852786430385048e-5,1.4135015574693086e-4,4.188152762872026e-5,1.2564458288616078e-4,1.7276130146847107e-4,1.5705572860770097e-4,2.1987802005078136e-4,1.5182053765411092e-4,8.899824621103054e-5,8.376305525744051e-5,1.5182053765411092e-4,9.423343716462057e-5,0.005298013245033113,0.007947019867549669,0.007947019867549669,0.007947019867549669,0.007947019867549669,0.009271523178807948,0.013245033112582781,0.009271523178807948,0.007947019867549669,0.009271523178807948,0.011920529801324504,0.006622516556291391
ACC,30x,DNA3,411,7.693491306354824e-4,7.597322665025388e-4,2.0195414679181412e-4,8.751346360978612e-4,7.116479458378212e-4,8.751346360978612e-4,5.289275273118941e-4,5.193106631789506e-4,3.558239729189106e-4,1.8272041852592706e-4,5.673949838436682e-4,2.596553315894753e-4,0.0364963503649635,0.0364963503649635,0.024330900243309004,0.0364963503649635,0.031630170316301706,0.0364963503649635,0.0364963503649635,0.031630170316301706,0.0364963503649635,0.029197080291970802,0.0364963503649635,0.0364963503649635
ACC,30x,DNA4,605,2.2212640298956005e-4,2.678583094874107e-4,8.493068349600826e-5,2.9399082748618244e-4,2.4825892098833183e-4,3.005239569858754e-4,3.331896044843401e-4,2.4172579148863888e-4,1.6986136699201652e-4,9.14638129957012e-5,3.331896044843401e-4,1.6332823749232357e-4,0.011570247933884297,0.01652892561983471,0.011570247933884297,0.01487603305785124,0.01652892561983471,0.01652892561983471,0.02809917355371901,0.013223140495867768,0.01487603305785124,0.013223140495867768,0.026446280991735537,0.011570247933884297
ACC,30x,DNA5,711,9.450482252550241e-5,9.450482252550241e-5,1.6677321622147483e-5,1.0562303694026739e-4,1.0562303694026739e-4,1.1118214414764989e-4,1.000639297328849e-4,9.450482252550241e-5,4.447285765905995e-5,1.1118214414764988e-5,1.2230035856241489e-4,3.891375045167746e-5,0.005625879043600563,0.004219409282700422,0.0028129395218002813,0.004219409282700422,0.004219409282700422,0.004219409282700422,0.011251758087201125,0.008438818565400843,0.005625879043600563,0.0028129395218002813,0.012658227848101266,0.004219409282700422
ACC,30x,DNA6,306,4.391743522178305e-4,3.616729959440957e-4,1.1625203441060219e-4,3.3583921051951745e-4,3.4875610323180655e-4,4.391743522178305e-4,3.616729959440957e-4,2.5833785424578265e-4,2.5833785424578265e-4,6.458446356144566e-5,2.5833785424578265e-4,1.6791960525975872e-4,0.0196078431372549,0.032679738562091505,0.016339869281045753,0.0196078431372549,0.0196078431372549,0.02287581699346405,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.013071895424836602,0.0196078431372549,0.013071895424836602
ACC,30x,DNA7,169,0.004233323977921227,0.003882496023949855,0.001286369164561699,0.0036953877818317895,0.003601833660772757,0.0047712601740106655,0.0044204322200392925,0.0029469548133595285,0.0019646365422396855,8.887641500608101e-4,0.004256712508185986,0.00203480213303396,0.20710059171597633,0.21893491124260356,0.14201183431952663,0.21301775147928995,0.21301775147928995,0.21893491124260356,0.22485207100591717,0.1952662721893491,0.20118343195266272,0.1301775147928994,0.21893491124260356,0.1952662721893491
ACC,30x,DNA8,271,8.021819348628269e-4,6.563306739786766e-4,1.8960663914939545e-4,6.709158000670916e-4,4.8130916091769613e-4,8.45937313128072e-4,6.417455478902615e-4,4.5213890874086607e-4,3.2087277394513073e-4,2.771173956798857e-4,6.709158000670916e-4,2.625322695914706e-4,0.03690036900369004,0.03690036900369004,0.025830258302583026,0.03690036900369004,0.033210332103321034,0.03690036900369004,0.03690036900369004,0.033210332103321034,0.03690036900369004,0.025830258302583026,0.033210332103321034,0.033210332103321034
ACC,30x,DNA9,223,6.38082915329942e-4,4.962867119232883e-4,3.013169322391393e-4,4.785621864974565e-4,5.671848136266152e-4,7.798791187365958e-4,7.621545933107641e-4,4.785621864974565e-4,2.304188305358124e-4,1.9496977968414895e-4,7.089810170332689e-4,2.835924068133076e-4,0.03139013452914798,0.03139013452914798,0.02242152466367713,0.03139013452914798,0.03139013452914798,0.04035874439461883,0.04932735426008968,0.04035874439461883,0.03139013452914798,0.03139013452914798,0.03139013452914798,0.03139013452914798
ACC,35x,DNA1,56838,1.682888225623851e-5,4.255899149098334e-5,9.457553664662963e-6,1.905418900086509e-5,2.719046678590602e-5,2.9693936873610922e-5,8.122369617887016e-5,2.503470087704902e-5,9.666176171971705e-6,8.831686142736738e-6,5.2572871841802946e-5,9.10984948581506e-6,0.0021288574545198636,0.0073894225694077905,0.0020057004116964,0.002621485625813716,0.0037650867377458743,0.004187339455997748,0.01414546606143777,0.0044160596783841795,0.0011963827017136422,0.0017066047362679897,0.009043245715894295,0.0015306661036630423
ACC,35x,DNA2,53368,2.2514987834870636e-5,5.6657781887092225e-5,1.3849680016844766e-5,2.236686291490438e-5,4.199341481043306e-5,3.6438730311698525e-5,9.657744781799772e-5,3.7031229991563546e-5,1.273874311709786e-5,1.1627806217350954e-5,6.280496606569178e-5,1.4590304616676036e-5,0.0027357217808424523,0.00858192175086194,0.002829410882926098,0.003410283315844701,0.005340278818767801,0.004965522410433219,0.015365012741717884,0.0064645480437715485,0.0015552390945885175,0.002061160245840204,0.011017838405036727,0.002061160245840204
ACC,35x,DNA3,58854,1.6856858142218424e-5,4.519787063630677e-5,1.0409613593800222e-5,1.853582807670233e-5,2.934839445477869e-5,2.2833991108981133e-5,9.093301165164839e-5,2.7938059709812208e-5,7.521785306487902e-6,6.7158797379356275e-6,5.0906368413552056e-5,7.790420496005327e-6,0.002344785401162198,0.008444625683895743,0.0022258470112481734,0.0028375301593774427,0.005012403574948177,0.003517178101743297,0.015614911475855506,0.005471165936045129,0.0010704455092262208,0.0013253134876134163,0.00980392156862745,0.001172392700581099
ACC,35x,DNA4,48576,4.670566779788228e-5,9.015658522657416e-5,2.286462134356258e-5,5.118094955551908e-5,8.747141617199208e-5,6.647827629071398e-5,1.2123945125234251e-4,6.306078840306405e-5,1.8796183382074575e-5,3.271024121036355e-5,5.8585506645427254e-5,1.8714814622844818e-5,0.003664361001317523,0.010087285902503294,0.0037467061923583665,0.0037261198945981555,0.005537714097496706,0.00512598814229249,0.016016139657444004,0.006587615283267457,0.0024703557312252965,0.003026185770750988,0.01023138998682477,0.002635046113306983
K,15x,DNA1,60,0.009156785243741765,0.00994729907773386,0.0038866930171277997,0.00935441370223979,0.008629776021080369,0.009881422924901186,0.0070487483530961795,0.005270092226613966,0.004084321475625824,0.002042160737812912,0.0070487483530961795,0.0030303030303030303,0.48333333333333334,0.43333333333333335,0.3333333333333333,0.43333333333333335,0.4166666666666667,0.45,0.4666666666666667,0.43333333333333335,0.43333333333333335,0.2833333333333333,0.48333333333333334,0.3333333333333333
K,15x,DNA2,81,0.009709685289094902,0.013466699194925592,0.0024396194193705783,0.011075872163942424,0.012978775311051476,0.013173944864601122,0.008880214686508904,0.008001951695535496,0.005123200780678214,0.002927543303244694,0.00809953647231032,0.004586484508416687,0.5679012345679012,0.5061728395061729,0.2716049382716049,0.48148148148148145,0.5061728395061729,0.49382716049382713,0.49382716049382713,0.49382716049382713,0.49382716049382713,0.38271604938271603,0.6296296296296297,0.41975308641975306
K,15x,DNA3,72,0.013778338914201022,0.01833452269857825,0.003952352198495911,0.014601745622221003,0.017566009771092937,0.018608991601251578,0.014821320744359665,0.01092386232639842,0.007191085250041171,0.004446396223307899,0.0117472690344184,0.0061481034198825274,0.7083333333333334,0.8194444444444444,0.3888888888888889,0.6805555555555556,0.6805555555555556,0.7916666666666666,0.8055555555555556,0.6944444444444444,0.6805555555555556,0.625,0.7916666666666666,0.6527777777777778
K,15x,DNA4,66,0.009282548808240507,0.01006108515989939,0.002335609054976644,0.010240747394897592,0.010600071864894,0.011198945981554678,0.007665588693256678,0.007426039046592406,0.004970655168283627,0.002575158701640915,0.007186489399928135,0.004431668463289016,0.45454545454545453,0.45454545454545453,0.25757575757575757,0.45454545454545453,0.4696969696969697,0.45454545454545453,0.4393939393939394,0.42424242424242425,0.45454545454545453,0.4090909090909091,0.45454545454545453,0.45454545454545453
K,20x,DNA1,341,0.002040035700624761,0.002318222387073592,5.679644848330301e-4,0.0018429867977235055,0.0020748090364308648,0.002352995722879696,0.0017966223499820337,0.0014836623277270989,0.0010663822980538523,7.650133877342854e-4,0.00176184901417593,8.80924507087965e-4,0.12023460410557185,0.0967741935483871,0.06158357771260997,0.0967741935483871,0.09090909090909091,0.09970674486803519,0.10263929618768329,0.0967741935483871,0.0967741935483871,0.09090909090909091,0.12023460410557185,0.0967741935483871
K,20x,DNA2,257,0.00559801916245021,0.006874490564877043,0.0012918505759500485,0.00556726081540378,0.00499823139504483,0.0066745613090752505,0.004567614536394814,0.0040447226366055085,0.0032757639604447655,0.001922396690401858,0.00502898974209126,0.0026452178459929563,0.2840466926070039,0.2918287937743191,0.16342412451361868,0.28793774319066145,0.2840466926070039,0.2918287937743191,0.27626459143968873,0.27626459143968873,0.2801556420233463,0.23735408560311283,0.28793774319066145,0.2529182879377432
K,20x,DNA3,259,0.004990157029712036,0.005005417448763143,0.0012360939431396785,0.0046086465534343575,0.005158021639274215,0.005417448763143036,0.004395000686718858,0.0036777609913168216,0.002838437943505929,0.001480260647957393,0.004181354820003358,0.002533229562483786,0.23552123552123552,0.2471042471042471,0.138996138996139,0.23938223938223938,0.2471042471042471,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.2084942084942085,0.2471042471042471,0.23552123552123552
K,20x,DNA4,392,0.002631658549865392,0.0025610776692176615,7.360577553263358e-4,0.002480413805620255,0.0023896669590731724,0.002873650140657612,0.0019964306240358148,0.0017544390332435947,0.0015830283230991056,8.570535507224457e-4,0.0021275094023816008,0.0012402069028101274,0.125,0.12755102040816327,0.08928571428571429,0.12755102040816327,0.125,0.12755102040816327,0.125,0.125,0.12755102040816327,0.11224489795918367,0.12755102040816327,0.11734693877551021
K,25x,DNA1,517,0.0013379000321096007,0.0012614486017033378,4.3577315331569855e-4,0.0011620617421751961,0.0012308680295408327,0.0013608354612314796,0.0010091588813626704,9.403525939970337e-4,6.957080166969924e-4,3.746120089906882e-4,0.0010779651687283069,5.351600128438403e-4,0.06576402321083172,0.06576402321083172,0.04448742746615087,0.06382978723404255,0.061895551257253385,0.06576402321083172,0.06576402321083172,0.06382978723404255,0.06382978723404255,0.05415860735009671,0.06963249516441006,0.05415860735009671
K,25x,DNA2,1284,0.0016499872249123445,0.0016900055717852184,6.218235437169656e-4,0.0016068905436646339,0.0017392589217826019,0.0017361805874077654,0.001600733874914961,0.0012929004374313147,8.742469624535556e-4,6.156668749672927e-4,0.00151454051241954,7.849752655832982e-4,0.08566978193146417,0.08878504672897196,0.06386292834890965,0.08566978193146417,0.08411214953271028,0.08566978193146417,0.08800623052959501,0.08566978193146417,0.08489096573208722,0.07476635514018691,0.08722741433021806,0.07554517133956386
K,25x,DNA3,1062,0.001224459414194797,0.0011388589080352824,3.051844132643567e-4,0.0010346495961889165,0.0010644236852878782,0.001261677025568499,0.001042093118463657,8.969444341062191e-4,6.661952435892664e-4,4.280025307975734e-4,9.825449402657337e-4,5.396553649186795e-4,0.0583804143126177,0.0583804143126177,0.03954802259887006,0.0583804143126177,0.0583804143126177,0.0583804143126177,0.05743879472693032,0.05649717514124294,0.05555555555555555,0.05273069679849341,0.059322033898305086,0.054613935969868174
K,25x,DNA4,1500,6.429461690684922e-4,6.534862702007626e-4,2.2134212377767764e-4,5.7970556227487e-4,6.192309415208838e-4,6.903766241637088e-4,6.877415988806412e-4,4.5585937397069325e-4,3.425532867987868e-4,2.1607207321154247e-4,5.823405875579376e-4,3.241081098173137e-4,0.03266666666666666,0.03333333333333333,0.024,0.03266666666666666,0.032,0.034,0.034666666666666665,0.03133333333333333,0.03266666666666666,0.027333333333333334,0.034,0.03133333333333333
K,30x,DNA1,2272,0.0012073407710627903,0.0011969026664138327,3.322796646584913e-4,0.0010960009881405735,0.0010925216199242542,0.0012908456082544532,0.0010037977304081125,8.437467924574256e-4,6.715180657496212e-4,3.914289243359191e-4,9.324706819735673e-4,5.740957556926813e-4,0.05721830985915493,0.05897887323943662,0.03961267605633803,0.05721830985915493,0.05897887323943662,0.05897887323943662,0.058098591549295774,0.05721830985915493,0.05677816901408451,0.05193661971830986,0.06073943661971831,0.0528169014084507
K,30x,DNA10,5074,1.3943763787967544e-4,1.6748096169905152e-4,5.452868520434235e-5,1.42553562748495e-4,1.6280707439582216e-4,1.6748096169905152e-4,1.503433749205439e-4,1.0827838919147982e-4,7.945608415489886e-5,4.985479790111301e-5,1.3632171301085588e-4,5.998155372477659e-5,0.007489160425699646,0.009262908947575877,0.005912495072920773,0.007094994087504927,0.008868742609381159,0.008080409932991722,0.008671659440283799,0.007489160425699646,0.007686243594797004,0.0063066614111154905,0.007686243594797004,0.00650374458021285
K,30x,DNA2,2895,9.093019128107806e-4,0.001064948186174788,3.003700012287864e-4,9.543574129950985e-4,9.516267766202913e-4,0.0011564245047308275,7.973458214436875e-4,6.649099572655407e-4,4.737654110290403e-4,2.785249102303292e-4,7.973458214436875e-4,3.7682781972338654e-4,0.046286701208981,0.05146804835924007,0.03246977547495682,0.04905008635578584,0.049740932642487044,0.04697754749568221,0.04835924006908463,0.046286701208981,0.04766839378238342,0.0386873920552677,0.049395509499136445,0.0386873920552677
K,30x,DNA3,527,0.0021826036736744994,0.0023701125803475666,5.625267200192009e-4,0.002122600823539118,0.0019200912043322057,0.0022051047424752677,0.0020175958358022005,0.0016725794475237574,0.0013125623467114688,6.600313514891958e-4,0.001957592985666819,0.0010125480960345616,0.11764705882352941,0.127134724857685,0.08918406072106262,0.1157495256166983,0.11764705882352941,0.11385199240986717,0.1252371916508539,0.11195445920303605,0.11195445920303605,0.09867172675521822,0.127134724857685,0.0967741935483871
K,30x,DNA4,1591,9.763441501334088e-4,0.0010111248577717492,2.5340229850790764e-4,9.092670711166097e-4,9.465321150148315e-4,0.0010608115829693781,8.99329726077084e-4,7.527538867440786e-4,4.968672519762895e-4,3.0557335996541805e-4,8.670333546986252e-4,4.123998191403203e-4,0.05216844751728473,0.04776869893148963,0.0295411690760528,0.04714016341923319,0.04714016341923319,0.049654305468258955,0.04902576995600252,0.04902576995600252,0.04714016341923319,0.041483343808925204,0.05531112507856694,0.04399748585795098
K,30x,DNA5,1893,0.0011379628585627007,0.0012820352204724738,2.7561669234913116e-4,0.0011379628585627007,0.0011985150106697067,0.0013029152729231656,8.372901032727394e-4,7.308018357742114e-4,5.491453794531932e-4,2.7144068185899284e-4,8.352020980276702e-4,4.5727314867014944e-4,0.0549392498679345,0.05705229793977813,0.0306391970417327,0.05335446381405177,0.0549392498679345,0.05388272583201268,0.05705229793977813,0.0549392498679345,0.05282620179609086,0.042789223454833596,0.05758055995773904,0.04543053354463814
K,30x,DNA6,2378,7.429766269858419e-4,7.99489390559709e-4,2.476588756619473e-4,7.512873275114106e-4,7.496251874062968e-4,8.227593520313014e-4,6.349375201534488e-4,5.418576742670793e-4,4.122107460682076e-4,2.1607821366478622e-4,6.33275380048335e-4,3.124823397613832e-4,0.038267451640033645,0.03868797308662742,0.027333894028595457,0.03784693019343986,0.0391084945332212,0.037426408746846086,0.03784693019343986,0.03700588730025231,0.03700588730025231,0.030277544154751892,0.04163162321278385,0.031118587047939444
K,30x,DNA7,4723,1.53148199755465e-4,1.9833947181445468e-4,4.853877369298891e-5,1.514744489384654e-4,1.70722583333961e-4,1.8076508823595868e-4,1.4812694730446615e-4,1.2218380964097207e-4,8.703504248398012e-5,5.439690155248757e-5,1.4561632107896671e-4,7.197128513098355e-5,0.00889265297480415,0.010374761803938174,0.0055049756510692355,0.00783400381113699,0.00889265297480415,0.009316112640271015,0.009527842473004446,0.009527842473004446,0.00783400381113699,0.008045733643870422,0.00889265297480415,0.007622273978403557
K,30x,DNA8,1884,3.3357739729907205e-4,4.3218203675225687e-4,1.2797623418392073e-4,3.1259768677711783e-4,3.6714493413419883e-4,4.2798609464786603e-4,3.1469565782931325e-4,2.307768157414964e-4,1.4685797365367954e-4,1.153884078707482e-4,2.811281209941865e-4,1.2797623418392073e-4,0.016985138004246284,0.01751592356687898,0.012208067940552018,0.01592356687898089,0.016454352441613588,0.016454352441613588,0.016985138004246284,0.016454352441613588,0.015392781316348195,0.014861995753715499,0.019639065817409766,0.014331210191082803
K,30x,DNA9,2772,2.024764870614673e-4,2.90881713806615e-4,6.986864694374576e-5,2.324201928945012e-4,2.595121172196271e-4,2.709192432512591e-4,2.1958717610891525e-4,1.6682921821261742e-4,1.169230418242276e-4,6.986864694374576e-5,1.8964347027588133e-4,8.69793359911937e-5,0.012987012987012988,0.015512265512265512,0.008658008658008658,0.011904761904761904,0.01406926406926407,0.012265512265512266,0.017316017316017316,0.01443001443001443,0.011183261183261184,0.008658008658008658,0.01406926406926407,0.007936507936507936
K,35x,DNA1,578,0.0013402809119380736,0.0012377083931673027,4.308045788372379e-4,0.0012855755685936623,0.0012240320573311998,0.001415500759036639,0.0013334427440200222,0.0010462396914618635,8.137419822481161e-4,4.4448091467334073e-4,0.001367633583610279,7.043312955592937e-4,0.06747404844290658,0.07093425605536333,0.050173010380622836,0.07093425605536333,0.0657439446366782,0.0726643598615917,0.07093425605536333,0.06920415224913495,0.06920415224913495,0.06401384083044982,0.0726643598615917,0.0657439446366782
K,35x,DNA2,460,0.0024746094756921172,0.0028097128421920915,8.16277431217886e-4,0.0024660170816792975,0.002560533415820316,0.003119039026653606,0.0022941692014229005,0.002027804987025485,0.0014091526181024556,9.107937653589043e-4,0.002448832293653658,0.0012373047378460586,0.13695652173913042,0.14782608695652175,0.09565217391304348,0.13478260869565217,0.1391304347826087,0.13695652173913042,0.1391304347826087,0.13043478260869565,0.13260869565217392,0.11739130434782609,0.14565217391304347,0.12173913043478261
