chi2,Z,pvalue,bh,comparisons,cycle,sub_sample_level
10.057142857142857,3.1712998686883678,7.58791985017234e-4,0.002276375955051702,PHU - PL,20x,500
10.057142857142857,1.5856499343441839,0.056409371083529385,0.056409371083529385,PHU - Q5,20x,500
10.057142857142857,-1.5856499343441839,0.056409371083529385,0.08461405662529407,PL - Q5,20x,500
15.721936758893275,-3.4315439777374626,3.0007790652952993e-4,0.0030007790652952994,ACC - K,25x,500
15.721936758893275,-0.30638785515513056,0.37965467710395795,0.37965467710395795,ACC - PHU,25x,500
15.721936758893275,3.125156122582332,8.885535714647426e-4,0.004442767857323713,K - PHU,25x,500
15.721936758893275,-2.175353771601427,0.014801807951421173,0.04933935983807058,ACC - PL,25x,500
15.721936758893275,1.2561902061360355,0.10452350838776304,0.14931929769680435,K - PL,25x,500
15.721936758893275,-1.8689659164462966,0.03081377822794839,0.06162755645589678,PHU - PL,25x,500
15.721936758893275,-1.4400229192291139,0.07493045743447481,0.12488409572412469,ACC - Q5,25x,500
15.721936758893275,1.9915210585083487,0.02321181621596147,0.058029540539903675,K - Q5,25x,500
15.721936758893275,-1.1336350640739832,0.12847382921254993,0.1605922865156874,PHU - Q5,25x,500
15.721936758893275,0.7353308523723134,0.23106901142329297,0.2567433460258811,PL - Q5,25x,500
17.937613989570764,-2.034366134310142,0.020957346859529092,0.05239336714882273,ACC - K,30x,500
17.937613989570764,-0.6037288763089693,0.2730119562597214,0.30334661806635715,ACC - PHU,30x,500
17.937613989570764,1.1988928577171982,0.11528480464898265,0.16469257806997523,K - PHU,30x,500
17.937613989570764,-3.5842791439760218,1.6900521928937893e-4,0.0016900521928937893,ACC - PL,30x,500
17.937613989570764,-1.8743173215626343,0.030443350735950236,0.06088670147190047,K - PL,30x,500
17.937613989570764,-2.617383575504331,0.004430335463107262,0.014767784877024208,PHU - PL,30x,500
17.937613989570764,-1.0484810076829194,0.14720852406334495,0.18401065507918118,ACC - Q5,30x,500
17.937613989570764,1.2074577526179384,0.11362795286102875,0.18937992143504792,K - Q5,30x,500
17.937613989570764,-0.28614059141890835,0.3873852216052164,0.3873852216052164,PHU - Q5,30x,500
17.937613989570764,3.1101897324502703,9.348360249193094e-4,0.0046741801245965475,PL - Q5,30x,500
12.555519801980187,-2.3321166087457286,0.009847278770111259,0.049236393850556295,ACC - K,35x,500
12.555519801980187,-1.3301343637928364,0.09173700257505082,0.15289500429175137,ACC - PHU,35x,500
12.555519801980187,1.078053904042837,0.14050485056454246,0.2007212150922035,K - PHU,35x,500
12.555519801980187,-3.173653920628522,7.52665310629857e-4,0.00752665310629857,ACC - PL,35x,500
12.555519801980187,-0.6600330024752062,0.2546163254869348,0.2829070283188165,K - PL,35x,500
12.555519801980187,-1.843519556835686,0.032626594503927284,0.08156648625981822,PHU - PL,35x,500
12.555519801980187,-0.7095354776608467,0.23899612176752374,0.2987451522094047,ACC - Q5,35x,500
12.555519801980187,1.539315618792139,0.061863631371975966,0.12372726274395193,K - Q5,35x,500
12.555519801980187,0.544527227042045,0.29303935877893605,0.29303935877893605,PHU - Q5,35x,500
12.555519801980187,2.2826141335600885,0.011226553844112674,0.03742184614704225,PL - Q5,35x,500
9.116279069767446,3.0193176496962755,0.0012667237585439251,0.0038001712756317754,PHU - PL,20x,1000
9.116279069767446,1.3976724838434158,0.08110572041723697,0.08110572041723697,PHU - Q5,20x,1000
9.116279069767446,-1.3976724838434158,0.08110572041723697,0.12165858062585547,PL - Q5,20x,1000
15.992805755395691,-3.2981355099095944,4.866457540676284e-4,0.004866457540676284,ACC - K,25x,1000
15.992805755395691,-0.25445667890399126,0.39957138402103676,0.39957138402103676,ACC - PHU,25x,1000
15.992805755395691,3.0625544020589093,0.0010972829037536299,0.005486414518768149,K - PHU,25x,1000
15.992805755395691,-2.417338449587917,0.0078172361861345609,0.02605745395378187,ACC - PL,25x,1000
15.992805755395691,1.060114985328084,0.14454614558756992,0.1806826819844624,K - PL,25x,1000
15.992805755395691,-2.162881770683926,0.015275137095735974,0.038187842739339936,PHU - PL,25x,1000
15.992805755395691,-1.9084250917799346,0.028168148176236505,0.05633629635247301,ACC - Q5,25x,1000
15.992805755395691,1.5312772010294546,0.06285044888779985,0.08978635555399979,K - Q5,25x,1000
15.992805755395691,-1.6539684128759433,0.049066965416487515,0.08177827569414586,PHU - Q5,25x,1000
15.992805755395691,0.5089133578079825,0.3054064782503665,0.3393405313892961,PL - Q5,25x,1000
15.001182639314155,-1.5734541009244152,0.05780685415702006,0.11561370831404012,ACC - K,30x,1000
15.001182639314155,-0.775448529907183,0.2190373340532507,0.24337481561472302,ACC - PHU,30x,1000
15.001182639314155,1.3172827855351406,0.09387192662728767,0.15645321104547946,K - PHU,30x,1000
15.001182639314155,-2.3816554345025756,0.008617507762714399,0.028725025875714662,ACC - PL,30x,1000
15.001182639314155,-1.8267529168170211,0.03386846399132445,0.08467115997831112,K - PL,30x,1000
15.001182639314155,-2.756763836578904,0.002918824832051545,0.014594124160257724,PHU - PL,30x,1000
15.001182639314155,-1.0782142309116287,0.1404690812784613,0.17558635159807662,ACC - Q5,30x,1000
15.001182639314155,1.1485572231484262,0.12536930224156678,0.17909900320223826,K - Q5,30x,1000
15.001182639314155,-0.44600955753587807,0.32779517104077294,0.32779517104077294,PHU - Q5,30x,1000
15.001182639314155,3.056840581663098,0.0011184160267646958,0.011184160267646959,PL - Q5,30x,1000
10.853381014304299,-1.1565224253679525,0.12373376613735723,0.20622294356226206,ACC - K,35x,1000
10.853381014304299,-0.8924622942645841,0.18607259715727542,0.2658179959389649,ACC - PHU,35x,1000
10.853381014304299,0.48188434390331353,0.31494405424645255,0.349937838051614,K - PHU,35x,1000
10.853381014304299,-3.1873653366592287,7.178764870106855e-4,0.007178764870106854,ACC - PL,35x,1000
10.853381014304299,-1.252899294148615,0.10512117940602109,0.21024235881204217,K - PL,35x,1000
10.853381014304299,-2.294903042394645,0.010869340711786512,0.054346703558932556,PHU - PL,35x,1000
10.853381014304299,-1.4123861233669617,0.0789181500559806,0.1972953751399515,ACC - Q5,35x,1000
10.853381014304299,0.023277225251977438,0.49071456920374334,0.49071456920374334,K - Q5,35x,1000
10.853381014304299,-0.5709646030632398,0.28401181865848507,0.3550147733231063,PHU - Q5,35x,1000
10.853381014304299,1.5926907348606163,0.05561479353025043,0.18538264510083477,PL - Q5,35x,1000
11.954511834319533,1.191687183448436,0.11669196267524093,0.14003035521028911,ACC - PHU,25x,5000
11.954511834319533,-2.1971732444830536,0.014004037835268624,0.04201211350580587,ACC - PL,25x,5000
11.954511834319533,-3.38886042793149,3.5091862132880555e-4,0.002105511727972833,PHU - PL,25x,5000
11.954511834319533,-0.6330838162069816,0.26333945506953443,0.26333945506953443,ACC - Q5,25x,5000
11.954511834319533,-1.8247709996554176,0.03401779694528255,0.0680355938905651,PHU - Q5,25x,5000
11.954511834319533,1.5640894282760722,0.05889828415510605,0.08834742623265907,PL - Q5,25x,5000
18.75098114659486,-0.6533425466497597,0.25676773453040747,0.25676773453040747,ACC - PHU,30x,5000
18.75098114659486,-2.5267120278519886,0.005756793323674844,0.011513586647349689,ACC - PL,30x,5000
18.75098114659486,-3.2446803094540773,5.879127465545973e-4,0.001763738239663792,PHU - PL,30x,5000
18.75098114659486,-1.0819510478238001,0.13963714009546863,0.20945571014320294,ACC - Q5,30x,5000
18.75098114659486,-0.6833928439381153,0.24717932033498285,0.2966151844019794,PHU - Q5,30x,5000
18.75098114659486,3.3882648349510793,3.516815740477883e-4,0.0021100894442867297,PL - Q5,30x,5000
14.743558282208582,-1.1909680549769,0.11683306294212299,0.14019967553054757,ACC - PHU,35x,5000
14.743558282208582,-3.692325170811409,1.1110654662256808e-4,6.666392797354085e-4,ACC - PL,35x,5000
14.743558282208582,-2.43693461273553,0.007406178763337577,0.022218536290012733,PHU - PL,35x,5000
14.743558282208582,-2.1717652767225823,0.014936686010254288,0.029873372020508576,ACC - Q5,35x,5000
14.743558282208582,-0.9807972217456823,0.16334637429838988,0.16334637429838988,PHU - Q5,35x,5000
14.743558282208582,1.4030835649083353,0.08029596073687555,0.12044394110531331,PL - Q5,35x,5000
11.852876106194692,1.0783724626220723,0.14043378548905133,0.16852054258686158,ACC - PHU,25x,10000
11.852876106194692,-2.2683006972395314,0.011655442731722154,0.03496632819516646,ACC - PL,25x,10000
11.852876106194692,-3.346673159861604,4.0893790070864434e-4,0.0024536274042518662,PHU - PL,25x,10000
11.852876106194692,-0.743705146635912,0.2285274375758621,0.2285274375758621,ACC - Q5,25x,10000
11.852876106194692,-1.8220776092579845,0.03422160530155566,0.06844321060311132,PHU - Q5,25x,10000
11.852876106194692,1.5245955506036197,0.0636800039362569,0.09552000590438536,PL - Q5,25x,10000
18.12413005654633,-0.6484078938972008,0.2583605830131824,0.31003269961581886,ACC - PHU,30x,10000
