mtry,logLoss,AUC,prAUC,Accuracy,Kappa,Mean_F1,Mean_Sensitivity,Mean_Specificity,Mean_Pos_Pred_Value,Mean_Neg_Pred_Value,Mean_Precision,Mean_Recall,Mean_Detection_Rate,Mean_Balanced_Accuracy,logLossSD,AUCSD,prAUCSD,AccuracySD,KappaSD,Mean_F1SD,Mean_SensitivitySD,Mean_SpecificitySD,Mean_Pos_Pred_ValueSD,Mean_Neg_Pred_ValueSD,Mean_PrecisionSD,Mean_RecallSD,Mean_Detection_RateSD,Mean_Balanced_AccuracySD,model_run
13,1.3165915458684683,0.6870386904761905,0.23457738095238095,0.34424603174603174,0.13850224193974195,NaN,0.3,0.8270952380952381,0.6,0.8125793650793651,0.6,0.3,0.06884920634920635,0.5584523809523809,0.19859463602777436,0.1226991741095931,0.054503572438338345,0.14860877111204415,0.19118224192154,NA,0.1632993161855452,0.03892123695124638,NA,0.03794837763435174,NA,0.1632993161855452,0.02972175422240883,0.09879116295272071,25
13,1.3219996099088789,0.6940178571428571,0.23222321428571427,0.3192460317460317,0.10163549683286525,NaN,0.3,0.8197142857142857,0.43333333333333335,0.817202380952381,0.43333333333333335,0.3,0.06384920634920635,0.5588095238095239,0.21865851774032843,0.13921195773054149,0.041261095518104196,0.1642994790559672,0.21454037666472903,NA,0.21602468994692867,0.04226468803712246,0.23570226039551584,0.05441240264500754,0.23570226039551584,0.21602468994692867,0.03285989581119344,0.13227385184565454,26
13,1.3308466491884847,0.7063690476190476,0.24058234126984124,0.3057539682539683,0.07589557628044472,NaN,0.375,0.8139047619047619,0.6666666666666666,0.8323412698412699,0.6666666666666666,0.375,0.06115079365079365,0.60404761904761906,0.17793015033732576,0.09011849283062266,0.06001788007676641,0.20260010353213834,0.2957791914967994,NA,0.29860788111948194,0.05878624520537466,NA,0.07858755379397597,NA,0.29860788111948194,0.04052002070642766,0.1847833811769437,27
13,1.34053488706782,0.7025416666666666,0.23198511904761904,0.3839285714285714,0.17558972943136478,0.6933333333333334,0.425,0.8332380952380952,0.7,0.8463690476190476,0.7,0.425,0.07678571428571429,0.6340476190476191,0.21838840082019984,0.14415495162206707,0.05927567169742386,0.1760458526272666,0.24049111183313376,NA,0.30956959368344517,0.04774048008926429,0.04714045207910316,0.08027267753651511,0.04714045207910316,0.30956959368344517,0.03520917052545332,0.19359100039675992,28
13,1.3401675063996559,0.69,0.2454940476190476,0.3732142857142857,0.1647984527144191,NaN,0.425,0.833047619047619,0.3666666666666667,0.8674999999999999,0.36666666666666664,0.425,0.07464285714285714,0.6404761904761904,0.18730821064786565,0.10016827300902963,0.040006650602951215,0.18355158622920215,0.25368060217325195,NA,0.12583057392117916,0.050999681353027654,NA,0.04656552856450041,NA,0.12583057392117916,0.03671031724584043,0.08236397659758479,29
13,1.339182713645179,0.6991220238095238,0.23199007936507937,0.34325396825396826,0.12958989334600238,NaN,0.35,0.8254285714285714,0.5,0.8369841269841269,0.5,0.35,0.06865079365079364,0.5892857142857143,0.17121708859392568,0.07888210090892048,0.0529213360571774,0.1381151286127435,0.19471916152576363,NA,0.12909944487358055,0.039935195678342084,NA,0.04166140052385186,NA,0.12909944487358055,0.027623025722548697,0.07964632706513206,30
13,1.3463248758655975,0.6945059523809524,0.21858333333333332,0.32321428571428573,0.09565559009831456,NaN,0.45,0.8185714285714286,NaN,0.8660119047619048,NaN,0.45,0.06464285714285714,0.651547619047619,0.15923035550246212,0.11588767862897285,0.06212118792715554,0.22688646056209383,0.3289210007349521,NA,0.23804761428476165,0.065267633215693,NA,0.05720941064778299,NA,0.23804761428476165,0.04537729211241876,0.14306459804545563,31
13,1.3492164126696082,0.7135,0.2625773809523809,0.325,0.11069053747625177,NaN,0.4,0.8214761904761905,NaN,0.8629166666666667,NaN,0.4,0.065,0.6247619047619047,0.2424771684065705,0.12493290212251469,0.04977656639214263,0.1479259482572292,0.20176933739209657,NA,0.11547005383792516,0.0403764410477888,NA,0.029337207922832093,NA,0.11547005383792516,0.029585189651445843,0.06767268161329722,32
13,1.341543128263533,0.7117232142857143,0.2539434523809524,0.27698412698412694,0.03141516516516516,NaN,0.30000000000000004,0.8063809523809524,0.4083333333333333,0.8261309523809524,0.4083333333333333,0.30000000000000004,0.055396825396825396,0.5588095238095239,0.19434147963067497,0.1177023983195948,0.06011985509764708,0.12667787143291906,0.19446504165453227,NA,0.11547005383792516,0.040158541940709544,0.05892556509887899,0.011593347520329741,0.05892556509887899,0.11547005383792516,0.025335574286583815,0.06411617856470782,33
13,1.3715076154641332,0.6872470238095238,0.2430863095238095,0.29365079365079366,0.06151029601029601,NaN,0.275,0.812,0.25,0.8165079365079365,0.25,0.275,0.05873015873015873,0.5416666666666666,0.1631402071003809,0.059307645274429895,0.04507710329688812,0.13714577614634735,0.17644043527826994,NA,0.09574271077563382,0.03579412592511876,NA,0.04563982030287707,NA,0.09574271077563382,0.02742915522926947,0.06463748552618204,34
13,1.3441802052928673,0.7048511904761905,0.24638095238095237,0.30932539682539684,0.07748568594104309,NaN,0.325,0.815047619047619,0.5499999999999999,0.8148214285714286,0.55,0.325,0.061865079365079366,0.5696428571428571,0.2254796462989867,0.11887959786448968,0.05248911504275701,0.16002407475612446,0.21531243298306874,NA,0.2217355782608345,0.042456801515904946,NA,0.06606914052952331,NA,0.2217355782608345,0.03200481495122489,0.13842837485857587,35
13,1.3432777944646621,0.6791666666666667,0.22363988095238094,0.30416666666666664,0.07208607646107645,NaN,0.3,0.8138095238095238,0.3666666666666667,0.8117063492063492,0.3666666666666667,0.3,0.060833333333333336,0.5547619047619048,0.16685802513636475,0.09474408914979016,0.05464711314202696,0.12987926104262987,0.1890936246957965,NA,0.14142135623730953,0.03818309973755605,0.14142135623730953,0.026450727163881707,0.14142135623730953,0.14142135623730953,0.025975852208525975,0.08227215496748096,36
13,1.3359223734166525,0.713,0.22736607142857143,0.31845238095238093,0.09748883337118631,NaN,0.275,0.8178095238095238,0.4,0.8123809523809524,0.4,0.275,0.06369047619047619,0.5389285714285714,0.2386731024728823,0.12910591005190297,0.06401746780325795,0.1592563203951098,0.208700831330932,NA,0.1707825127659933,0.04194574715281168,NA,0.0362593329920028,NA,0.1707825127659933,0.03185126407902197,0.09967321890504705,37
13,1.3517386039288917,0.7096309523809524,0.23576488095238093,0.31527777777777777,0.10353826066936969,NaN,0.4,0.8182380952380952,0.4583333333333333,0.839404761904762,0.45833333333333337,0.4,0.06305555555555556,0.6173809523809524,0.2206951925247123,0.13818650571438595,0.06547775077806599,0.18007997427848108,0.23808254212163676,NA,0.08164965809277261,0.04900216211724002,0.01178511301977575,0.043568392642953396,0.01178511301977579,0.08164965809277261,0.03601599485569622,0.05285285267874553,38
13,1.3493935302598279,0.7113333333333334,0.23952083333333332,0.3906746031746032,0.19324874686716792,NaN,0.35,0.8375238095238096,0.6,0.8294642857142858,0.6,0.35,0.07813492063492063,0.589404761904762,0.2811419592986309,0.19176302911365645,0.08929763307793419,0.20351346937326614,0.26809477221298533,NA,0.28867513459481287,0.05245727964693426,NA,0.07966041280399445,NA,0.28867513459481287,0.04070269387465322,0.17746658207984412,39
13,1.3140548350174353,0.7040595238095237,0.2174861111111111,0.360515873015873,0.14003571819361293,NaN,0.375,0.827047619047619,0.3833333333333333,0.8377579365079365,0.3833333333333333,0.375,0.0721031746031746,0.6054761904761905,0.17665649885791712,0.11225821839122463,0.08078313558445208,0.19443105900009822,0.3008057393533882,NA,0.15,0.060520876712210764,0.1649915822768611,0.04265513704567507,0.1649915822768611,0.15,0.03888621180001964,0.09424762738833031,40
13,1.3673277088791886,0.7003869047619048,0.23320833333333332,0.36666666666666664,0.1557722576209971,NaN,0.35,0.8304285714285714,0.4333333333333333,0.8319642857142857,0.43333333333333335,0.35,0.07333333333333333,0.5892857142857143,0.30143151410143193,0.14597580032228086,0.06714714568699331,0.25418827275178363,0.33496486614495347,NA,0.3511884584284246,0.0668630704799258,NA,0.10137217580387074,NA,0.3511884584284246,0.05083765455035672,0.22002456401036596,41
13,1.3257762802342832,0.7145238095238096,0.2529285714285714,0.3964285714285714,0.20667428967428966,NaN,0.45,0.841047619047619,0.3666666666666667,0.8614285714285714,0.36666666666666664,0.45,0.07928571428571428,0.6488095238095238,0.23437866214284683,0.12603320788005104,0.05630299042324171,0.1789282149982193,0.2419080994173066,NA,0.1732050807568877,0.04831960865423959,NA,0.04225279356291121,NA,0.1732050807568877,0.03578564299964385,0.10493312127031851,42
13,1.3318888954725805,0.7052321428571429,0.24558333333333332,0.34523809523809523,0.1426587774855859,NaN,0.325,0.8268095238095239,0.25,0.8269047619047619,0.25,0.325,0.06904761904761905,0.5722619047619047,0.20137629685723288,0.11363529662483776,0.0693963640245014,0.2245660129669986,0.28145820710629205,NA,0.23629078131263043,0.056220084567644935,NA,0.0687841168011327,NA,0.23629078131263043,0.04491320259339972,0.14830020777158232,43
13,1.3491723565229061,0.682577380952381,0.23226785714285714,0.3265873015873016,0.1086899316899317,NaN,0.35,0.8201904761904762,0.43333333333333335,0.8379761904761904,0.43333333333333335,0.35,0.06531746031746032,0.5927380952380952,0.23699514695843965,0.1331341164844543,0.05690892267724549,0.16155229296128273,0.21678290650930807,NA,0.1914854215512676,0.0443713684953673,0.3299831645537222,0.060736690543947904,0.3299831645537222,0.1914854215512676,0.03231045859225654,0.12372730786701107,44
13,1.3730408717364735,0.6667261904761905,0.23266964285714284,0.34285714285714286,0.12624643655470724,0.7999999999999999,0.45,0.8252380952380952,0.7833333333333333,0.8709523809523809,0.7833333333333333,0.45,0.06857142857142857,0.656547619047619,0.218048753305493,0.13432069286739073,0.04752898031961498,0.23096465357671953,0.31215120587943296,NA,0.3109126351029605,0.0628158434149015,0.16499158227686112,0.07082522962848363,0.16499158227686112,0.3109126351029605,0.0461929307153439,0.19036082816052044,45
13,1.3178639563080907,0.6953928571428571,0.22055059523809523,0.33214285714285713,0.1026797385620915,NaN,0.375,0.818952380952381,0.4,0.8450595238095238,0.4,0.375,0.06642857142857143,0.6020238095238095,0.19039101002109657,0.11947378812159155,0.05858552521639583,0.08995778803482171,0.13465513454427144,NA,0.12583057392117916,0.02548180227961682,NA,0.024361362882887237,NA,0.12583057392117916,0.017991557606964345,0.0719119884942089,46
13,1.4037428759257504,0.6767559523809523,0.244140873015873,0.28075396825396826,0.04169765941719724,NaN,0.25,0.8074285714285714,0.3,0.8019444444444445,0.3,0.25,0.05615079365079365,0.5267857142857143,0.25454080911894034,0.1431085509625179,0.0612180778955407,0.16702649177419904,0.21843379370110802,NA,0.12909944487358055,0.04270885574777735,0.04714045207910316,0.03271564887065465,0.04714045207910316,0.12909944487358055,0.0334052983548398,0.07600112880571584,47
13,1.3286973818597576,0.7356309523809523,0.24560714285714286,0.34365079365079365,0.13292425552487475,NaN,0.375,0.8256190476190476,0.4666666666666667,0.8338492063492063,0.4666666666666667,0.375,0.06873015873015872,0.6028571428571429,0.2503219865704063,0.1025474997327391,0.05280759689902044,0.15673849690549704,0.22133366920512018,NA,0.1707825127659933,0.043985040632534424,NA,0.031366882699909844,NA,0.1707825127659933,0.03134769938109941,0.10103844788804459,48
13,1.3225991240454888,0.7080357142857143,0.23494642857142856,0.38769841269841265,0.18663754826254825,NaN,0.425,0.8363333333333334,0.5499999999999999,0.8511309523809524,0.55,0.425,0.07753968253968253,0.6375,0.2082219831803378,0.12212055785181211,0.05463583551905014,0.1630453993376627,0.2248103809060959,NA,0.2217355782608345,0.044964110432758726,NA,0.06755292041320946,NA,0.2217355782608345,0.032609079867532545,0.13952970083450328,49
13,1.3345950065726355,0.706422619047619,0.22673809523809524,0.34464285714285714,0.13745587073141255,NaN,0.3,0.8266666666666667,0.4666666666666667,0.8182142857142858,0.4666666666666667,0.3,0.06892857142857142,0.56,0.22120721986695246,0.08793514898704986,0.0675299480166076,0.17798514868361193,0.22853886303307946,NA,0.18257418583505536,0.04546226829191885,NA,0.03056318189717025,NA,0.18257418583505536,0.03559702973672238,0.10638781578234782,50
13,1.3360752259478188,0.7093005952380952,0.2440863095238095,0.33035714285714285,0.10511042311661507,NaN,0.275,0.8194761904761905,0.26666666666666666,0.8032539682539683,0.26666666666666666,0.275,0.06607142857142857,0.5397619047619048,0.16715980550487805,0.10079055665049919,0.06626460013075924,0.1590584402902393,0.21590592646830933,NA,0.04999999999999999,0.04339373080314567,NA,0.03953416706257157,NA,0.04999999999999999,0.03181168805804786,0.037843413702986536,51
13,1.3259962005958552,0.6745714285714286,0.23310714285714285,0.32876984126984127,0.10573194073194074,NaN,0.4,0.8203809523809524,NaN,0.8523214285714286,NaN,0.4,0.06575396825396826,0.6221428571428571,0.1977588752532309,0.14037305872575476,0.06633737737029827,0.15189784736547637,0.20990979804967375,NA,0.1414213562373095,0.0418402581952514,NA,0.04489021419318358,NA,0.1414213562373095,0.030379569473095273,0.08737240994531573,52
13,1.352879362859951,0.71575,0.23466071428571428,0.25357142857142856,0.01543214725434983,NaN,0.375,0.8014285714285714,0.6,0.8354761904761905,0.6,0.375,0.05071428571428571,0.6042857142857143,0.1741732214583424,0.0928895793638693,0.06372685258972619,0.17733700318436843,0.24417486246448522,NA,0.2217355782608345,0.048494076803346,NA,0.051976432242819115,NA,0.2217355782608345,0.03546740063687368,0.13314953317958367,53
13,1.6987987141426562,0.6803690476190476,0.24031051587301586,0.3226190476190476,0.1097804216627746,NaN,0.325,0.8216190476190476,0.30000000000000004,0.8263492063492064,0.3,0.325,0.06452380952380952,0.5745238095238095,1.1501978283697933,0.09239004499653672,0.040821628512188554,0.15180322027900076,0.1949001331001965,NA,0.05000000000000002,0.039754981496560766,NA,0.019423539134564707,NA,0.05000000000000002,0.030360644055800152,0.03165502829451476,54
13,1.332309083564557,0.7040773809523809,0.2289702380952381,0.37182539682539684,0.1551296768707483,NaN,0.35000000000000003,0.8306666666666667,0.5499999999999999,0.8401190476190477,0.55,0.35000000000000003,0.07436507936507937,0.5916666666666667,0.20292273376298298,0.07753774941336117,0.0686065425324472,0.11705116068133298,0.16153180832695055,NA,0.17320508075688773,0.0325107885653647,NA,0.05061582214334931,NA,0.17320508075688773,0.0234102321362666,0.10714285714285715,55
13,1.3489548084894296,0.6924553571428571,0.24163690476190475,0.30972222222222223,0.08929371131741821,NaN,0.3,0.815952380952381,0.25,0.8177579365079365,0.25,0.3,0.06194444444444444,0.5553571428571429,0.1720856919325207,0.11291657013611078,0.07035499699052591,0.1706130015452993,0.22605481821101664,NA,0.08164965809277261,0.043837838790836255,NA,0.018452380952380932,NA,0.08164965809277261,0.03412260030905986,0.04884822314072486,56
13,1.3402646352859522,0.6915178571428572,0.21923809523809523,0.3136904761904762,0.08846423669953081,NaN,0.275,0.8162857142857143,0.33333333333333337,0.8213095238095238,0.33333333333333337,0.275,0.06273809523809523,0.5436904761904762,0.17590079403391137,0.11534223961287592,0.07170142330740993,0.12564553645650803,0.15453279356398764,NA,0.09574271077563382,0.03111904660699608,0.18856180831641267,0.03060334337699622,0.18856180831641267,0.09574271077563382,0.025129107291301606,0.06006216859845982,57
13,1.3568017117014965,0.6845238095238095,0.22532142857142856,0.29583333333333334,0.06287372448979592,NaN,0.375,0.8111904761904762,NaN,0.851031746031746,NaN,0.375,0.059166666666666666,0.6077380952380953,0.2332718541809684,0.1480844770584649,0.03957095372711873,0.20454896181055962,0.2785904041140737,NA,0.33040379335998343,0.055774285966354496,NA,0.08905370208122387,NA,0.33040379335998343,0.040909792362111924,0.20570450263333595,58
13,1.3535211282357154,0.6972678571428572,0.24223809523809522,0.37142857142857144,0.16453630100688924,NaN,0.35,0.8328571428571429,0.5666666666666667,0.8362499999999999,0.5666666666666667,0.35,0.07428571428571429,0.5919047619047619,0.23264058081151814,0.10117007439056268,0.03522311558217405,0.12843908532629691,0.17602515583678632,NA,0.19148542155126763,0.035649677009749615,0.04714045207910316,0.0495140310095819,0.04714045207910316,0.19148542155126763,0.025687817065259386,0.12108354343095479,59
