statistic,parameter,pvalue,bh,cycle,sub_sample_level
7.848484848484851,2,0.019757098702433966,0.019757098702433966,20x,full_data
14.163157894736841,4,0.006792123278126586,0.009056164370835448,25x,full_data
28.362825983878622,4,1.0529379695840702e-5,4.211751878336281e-5,30x,full_data
15.859649122807014,4,0.003213393250798649,0.006426786501597298,35x,full_data
