taq,cycles,sample_name,total_seqs,at_rate,ag_rate,ac_rate,ta_rate,tg_rate,tc_rate,ga_rate,gt_rate,gc_rate,ca_rate,ct_rate,cg_rate,at_seq_prev,ag_seq_prev,ac_seq_prev,ta_seq_prev,tg_seq_prev,tc_seq_prev,ga_seq_prev,gt_seq_prev,gc_seq_prev,ca_seq_prev,ct_seq_prev,cg_seq_prev
ACC,25x,DNA3,16759,2.1697928979848284e-5,2.900918765784064e-5,9.669729219280214e-6,2.0046999600946783e-5,2.9480881766098213e-5,2.7829952387196712e-5,4.339585795969657e-5,1.7688529059658927e-5,8.726341002765072e-6,9.433882165151428e-6,3.3018587578029995e-5,6.1320234073484285e-6,0.001312727489707023,0.002864132704815323,0.0013723969210573423,0.0011933886270063846,0.0025061161167134077,0.0022077689599618116,0.005489587684229369,0.0017304135091592578,9.547109016051077e-4,0.001312727489707023,0.004534876782624262,7.160331762038307e-4
ACC,25x,DNA4,13979,2.9971569421647673e-5,3.7323086449598987e-5,1.2158278161611792e-5,3.3081826625780925e-5,3.3364577280702124e-5,4.128159561849585e-5,5.541912836455607e-5,3.025432007656888e-5,2.0640797809247925e-5,1.5268535365745042e-5,4.5805606097235124e-5,1.6965039295272268e-5,0.002217612132484441,0.0030760426353816438,0.0017168610057944058,0.0020745403820015738,0.002360683882967308,0.0029329708848987767,0.00579440589455612,0.002718363259174476,0.0018599327562772731,0.0024322197582087417,0.004363688389727448,0.0015022533800701052
ACC,30x,A,27569,1.0465982831773806e-5,2.5519793754188185e-5,4.5878280906405725e-6,1.1182830970936396e-5,1.8064573106897255e-5,2.0645226407882578e-5,5.333350155369666e-5,1.1756309482266468e-5,7.025111763793377e-6,7.168481391625895e-6,3.598577658596199e-5,5.878154741133234e-6,0.00126954187674562,0.0032282636294388625,7.97997751097247e-4,0.001015633501396496,0.0013058145017954949,0.0026116290035909898,0.008596612136820342,0.0014871776270448693,7.254525009974972e-4,0.0011607240015959956,0.006093801008378977,5.440893757481229e-4
ACC,30x,B,42980,3.669317096865741e-5,3.761279931373654e-5,1.7840789894535182e-5,2.869240436646895e-5,4.506178890887752e-5,4.451001190183004e-5,7.761663232467883e-5,2.446211397910494e-5,1.3242648169139517e-5,1.223105698955247e-5,7.108727107461698e-5,1.2598908327584123e-5,0.002280130293159609,0.004932526756630991,0.0019078641228478363,0.002303396928804095,0.0025593299208934387,0.004327594229874361,0.010004653327128897,0.003001395998138669,0.0018380642159143788,0.0018380642159143788,0.008980921358771522,0.0016053978594695207
ACC,30x,C,20873,7.763854598531078e-6,1.9314955342687075e-5,7.5744922912498325e-6,1.0983013822312257e-5,1.3065999202405962e-5,1.4770259967937174e-5,6.286828601737361e-5,1.0983013822312257e-5,3.7872461456249163e-6,1.7042607655312125e-6,3.995544683634287e-5,3.7872461456249163e-6,0.0010060844152733196,0.0032577971542183683,0.0015809897954295023,0.0017726249221482297,0.0018205337038279116,0.002587074210702822,0.009821300244334787,0.0020600776122263213,3.832702534374551e-4,3.353614717577732e-4,0.007521678723710056,6.707229435155464e-4
ACC,30x,D,35095,1.2163460693776767e-5,2.9958153190227966e-5,4.617610078193032e-6,1.205083605772328e-5,1.588007368354189e-5,1.8808314220932595e-5,4.392360806086055e-5,1.0811965061134905e-5,5.969105710834896e-6,4.84285935030001e-6,3.108439955076285e-5,4.730234714246521e-6,0.0011967516740276393,0.004302607209004132,6.838580994443653e-4,0.0010542812366433965,0.0013107280239350336,0.00216555064824049,0.007265992306596381,0.0015101866362729733,6.268699244906682e-4,9.118107992591537e-4,0.00532839435817068,5.413876620601225e-4
ACC,30x,DNA1,656,2.4703557312252963e-4,6.326520775089174e-4,8.435361033452231e-5,4.398438253157235e-4,3.9766702014846237e-4,5.603489829364696e-4,6.748288826761785e-4,3.2536392557601466e-4,1.5665670490697e-4,1.325556733828208e-4,7.832835245348501e-4,1.7473247855008195e-4,0.01524390243902439,0.04878048780487805,0.01524390243902439,0.04878048780487805,0.05030487804878049,0.04725609756097561,0.04725609756097561,0.018292682926829267,0.013719512195121951,0.01676829268292683,0.05030487804878049,0.018292682926829267
ACC,30x,DNA10,334,7.928431117317113e-4,4.970061297422669e-4,1.5383523063451117e-4,7.218422360542447e-4,4.2600525406480015e-4,6.153409225380447e-4,6.153409225380447e-4,4.0233829550564455e-4,3.4317089910775565e-4,1.0650131351620004e-4,5.206730883014224e-4,2.3666958559155564e-4,0.03293413173652695,0.03592814371257485,0.02694610778443114,0.03293413173652695,0.02694610778443114,0.038922155688622756,0.041916167664670656,0.03592814371257485,0.029940119760479042,0.023952095808383235,0.03592814371257485,0.029940119760479042
ACC,30x,DNA2,755,7.852786430385048e-5,1.4135015574693086e-4,4.188152762872026e-5,1.2564458288616078e-4,1.7276130146847107e-4,1.5705572860770097e-4,2.1987802005078136e-4,1.5182053765411092e-4,8.899824621103054e-5,8.376305525744051e-5,1.5182053765411092e-4,9.423343716462057e-5,0.005298013245033113,0.007947019867549669,0.007947019867549669,0.007947019867549669,0.007947019867549669,0.009271523178807948,0.013245033112582781,0.009271523178807948,0.007947019867549669,0.009271523178807948,0.011920529801324504,0.006622516556291391
ACC,30x,DNA3,411,7.693491306354824e-4,7.597322665025388e-4,2.0195414679181412e-4,8.751346360978612e-4,7.116479458378212e-4,8.751346360978612e-4,5.289275273118941e-4,5.193106631789506e-4,3.558239729189106e-4,1.8272041852592706e-4,5.673949838436682e-4,2.596553315894753e-4,0.0364963503649635,0.0364963503649635,0.024330900243309004,0.0364963503649635,0.031630170316301706,0.0364963503649635,0.0364963503649635,0.031630170316301706,0.0364963503649635,0.029197080291970802,0.0364963503649635,0.0364963503649635
ACC,30x,DNA4,602,2.2323333792931383e-4,2.6919314279711374e-4,8.53539233259141e-5,2.9545588843585654e-4,2.4949608356805665e-4,3.0202157484554223e-4,3.348500068939707e-4,2.4293039715837092e-4,1.707078466518282e-4,9.19196097355998e-5,3.348500068939707e-4,1.6414216024214251e-4,0.011627906976744186,0.016611295681063124,0.011627906976744186,0.014950166112956811,0.016611295681063124,0.016611295681063124,0.02823920265780731,0.013289036544850499,0.014950166112956811,0.013289036544850499,0.026578073089700997,0.011627906976744186
ACC,30x,DNA5,711,9.450482252550241e-5,9.450482252550241e-5,1.6677321622147483e-5,1.0562303694026739e-4,1.0562303694026739e-4,1.1118214414764989e-4,1.000639297328849e-4,9.450482252550241e-5,4.447285765905995e-5,1.1118214414764988e-5,1.2230035856241489e-4,3.891375045167746e-5,0.005625879043600563,0.004219409282700422,0.0028129395218002813,0.004219409282700422,0.004219409282700422,0.004219409282700422,0.011251758087201125,0.008438818565400843,0.005625879043600563,0.0028129395218002813,0.012658227848101266,0.004219409282700422
ACC,30x,DNA6,305,4.406142681267414e-4,3.628588090455517e-4,1.0367394544158621e-4,3.3694032268515516e-4,3.4989956586535347e-4,4.017365385861466e-4,3.628588090455517e-4,2.5918486360396555e-4,2.5918486360396555e-4,6.479621590099139e-5,2.5918486360396555e-4,1.6847016134257758e-4,0.019672131147540985,0.03278688524590164,0.013114754098360656,0.019672131147540985,0.019672131147540985,0.019672131147540985,0.019672131147540985,0.019672131147540985,0.019672131147540985,0.013114754098360656,0.019672131147540985,0.013114754098360656
ACC,30x,DNA7,168,0.0042585229277933324,0.0039056066630590784,0.001294026304025598,0.003717384655200809,0.003623273651271675,0.004799661200385855,0.004446744935651601,0.002964496623767734,0.001976331082511823,8.94054537326777e-4,0.0042820506787756155,0.0020469143354586734,0.20833333333333334,0.22023809523809523,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.22023809523809523,0.2261904761904762,0.19642857142857142,0.20238095238095238,0.13095238095238096,0.22023809523809523,0.19642857142857142
ACC,30x,DNA8,271,8.021819348628269e-4,6.563306739786766e-4,1.8960663914939545e-4,6.709158000670916e-4,4.8130916091769613e-4,8.45937313128072e-4,6.417455478902615e-4,4.5213890874086607e-4,3.2087277394513073e-4,2.771173956798857e-4,6.709158000670916e-4,2.625322695914706e-4,0.03690036900369004,0.03690036900369004,0.025830258302583026,0.03690036900369004,0.033210332103321034,0.03690036900369004,0.03690036900369004,0.033210332103321034,0.03690036900369004,0.025830258302583026,0.033210332103321034,0.033210332103321034
ACC,30x,DNA9,222,6.409571626962931e-4,4.985222376526724e-4,3.02674215717694e-4,4.8071787202221987e-4,5.697397001744828e-4,7.833920877399138e-4,7.655877221094613e-4,4.8071787202221987e-4,2.3145675319588362e-4,1.9584802193497845e-4,7.121746252181035e-4,2.848698500872414e-4,0.03153153153153153,0.03153153153153153,0.02252252252252252,0.03153153153153153,0.03153153153153153,0.04054054054054054,0.04954954954954955,0.04054054054054054,0.03153153153153153,0.03153153153153153,0.03153153153153153,0.03153153153153153
ACC,35x,DNA1,53655,1.6059245355434195e-5,3.8674788126619044e-5,8.471620256307028e-6,1.849023203767882e-5,2.401520177005297e-5,2.622518966300263e-5,7.020394873270086e-5,2.1289550035415058e-5,9.944945518273468e-6,7.955956414618775e-6,4.72200746460244e-5,9.355615413486894e-6,0.0018637592023110613,0.006448606839996272,0.0017519336501723977,0.0023483365949119373,0.0030752026838132512,0.003485229708321685,0.011462119094213028,0.0035411424843910166,0.0012114434815021899,0.001453732177802628,0.007827788649706457,0.001546920137918181
ACC,35x,DNA2,50390,2.1021779269278247e-5,5.475075346998588e-5,1.2314997557002554e-5,2.0551142419966046e-5,3.8278463744058896e-5,3.3258337351395434e-5,8.816596977115205e-5,3.1924866278344205e-5,1.3020952830970854e-5,1.1373723858378156e-5,5.3260403447163916e-5,1.4668181803563553e-5,0.0025203413375669776,0.008017463782496527,0.0025203413375669776,0.0030363167295098235,0.004465171661043858,0.0042667195872196865,0.013316134153601906,0.005378051200635047,0.0015479261758285373,0.0019845207382417148,0.008870807699940465,0.002024211153006549
ACC,35x,DNA3,55696,1.5754618551588498e-5,4.073491463338648e-5,9.722444781836146e-6,1.5967518802285642e-5,2.2567426573897037e-5,1.916102256274277e-5,8.232143026956153e-5,2.398676157854465e-5,6.883774772540921e-6,6.103140519984734e-6,4.612838765104741e-5,7.096675023238063e-6,0.0021545532892846882,0.007469118069520253,0.002082734846308532,0.00231614478598104,0.0036986498132720483,0.0027650100545820165,0.013663458776213732,0.004847744900890549,8.977305372019535e-4,0.001256822752082735,0.008833668486067222,0.001059322033898305
ACC,35x,DNA4,45945,4.774568120957102e-5,8.964144111778919e-5,2.1679120116778195e-5,5.2993404729902254e-5,8.852307381017762e-5,6.710203845669441e-5,1.1252495679661062e-4,6.194034319079484e-5,1.9528413755986707e-5,3.363704748277886e-5,5.402574378308217e-5,1.9356357247123386e-5,0.0035912504080966375,0.009337251061051257,0.0033300685602350635,0.0037000761780389595,0.004984220263358363,0.0047230384154967895,0.013624986396778758,0.005985417346827729,0.0025247578626618784,0.002960060942431168,0.009097834367178148,0.0026771139405811295
K,15x,DNA1,60,0.009156785243741765,0.00994729907773386,0.0038866930171277997,0.00935441370223979,0.008629776021080369,0.009881422924901186,0.0070487483530961795,0.005270092226613966,0.004084321475625824,0.002042160737812912,0.0070487483530961795,0.0030303030303030303,0.48333333333333334,0.43333333333333335,0.3333333333333333,0.43333333333333335,0.4166666666666667,0.45,0.4666666666666667,0.43333333333333335,0.43333333333333335,0.2833333333333333,0.48333333333333334,0.3333333333333333
K,15x,DNA2,80,0.009831044363205216,0.013635016302736884,0.002470111649046537,0.011214306886671278,0.013140993972927577,0.0133386029048513,0.008991206402529395,0.008101966208872642,0.005187234462997728,0.0029641339788558443,0.008200770674834502,0.00464380990020749,0.575,0.5125,0.275,0.4875,0.5125,0.5,0.5,0.5,0.5,0.3875,0.6375,0.425
K,15x,DNA3,72,0.013778338914201022,0.01833452269857825,0.003952352198495911,0.014601745622221003,0.017566009771092937,0.018608991601251578,0.014821320744359665,0.01092386232639842,0.007191085250041171,0.004446396223307899,0.0117472690344184,0.0061481034198825274,0.7083333333333334,0.8194444444444444,0.3888888888888889,0.6805555555555556,0.6805555555555556,0.7916666666666666,0.8055555555555556,0.6944444444444444,0.6805555555555556,0.625,0.7916666666666666,0.6527777777777778
K,15x,DNA4,66,0.009282548808240507,0.01006108515989939,0.002335609054976644,0.010240747394897592,0.010600071864894,0.011198945981554678,0.007665588693256678,0.007426039046592406,0.004970655168283627,0.002575158701640915,0.007186489399928135,0.004431668463289016,0.45454545454545453,0.45454545454545453,0.25757575757575757,0.45454545454545453,0.4696969696969697,0.45454545454545453,0.4393939393939394,0.42424242424242425,0.45454545454545453,0.4090909090909091,0.45454545454545453,0.45454545454545453
K,20x,DNA1,338,0.0020581425263699513,0.002338798325420399,5.730055897279978e-4,0.0018593446687092173,0.002093224501251257,0.002362186308674603,0.0018125687022008093,0.0014968309282690554,0.0010758472296933835,7.718034473887317e-4,0.0017774867273195032,8.770493720326497e-4,0.12130177514792899,0.09763313609467456,0.0621301775147929,0.09763313609467456,0.09171597633136094,0.09763313609467456,0.10355029585798817,0.09763313609467456,0.09763313609467456,0.09171597633136094,0.12130177514792899,0.09467455621301775
K,20x,DNA2,256,0.005619885749575421,0.006901343214451135,0.0012968967114404817,0.005589007256445885,0.005017755133549483,0.006700633009109155,0.004585456229735989,0.004060521846533889,0.003288559518295507,0.0019299058205959549,0.005048633626679018,0.002655550409140034,0.28515625,0.29296875,0.1640625,0.2890625,0.28515625,0.29296875,0.27734375,0.27734375,0.28125,0.23828125,0.2890625,0.25390625
K,20x,DNA3,257,0.00502898974209126,0.00502898974209126,0.001245713055380404,0.004644510404010888,0.005182781477323408,0.005459606600741276,0.00442920197468588,0.003675622472048352,0.0028605262753179646,0.0014917798317518416,0.004198514371837657,0.002552942804853667,0.23735408560311283,0.245136186770428,0.14007782101167315,0.24124513618677043,0.245136186770428,0.245136186770428,0.245136186770428,0.24124513618677043,0.245136186770428,0.21011673151750973,0.245136186770428,0.23735408560311283
K,20x,DNA4,392,0.002631658549865392,0.0025610776692176615,7.360577553263358e-4,0.002480413805620255,0.0023896669590731724,0.002873650140657612,0.0019964306240358148,0.0017544390332435947,0.0015830283230991056,8.570535507224457e-4,0.0021275094023816008,0.0012402069028101274,0.125,0.12755102040816327,0.08928571428571429,0.12755102040816327,0.125,0.12755102040816327,0.125,0.125,0.12755102040816327,0.11224489795918367,0.12755102040816327,0.11734693877551021
K,25x,DNA1,511,0.0012607999504961982,0.0011911852293031567,3.790134820510044e-4,0.0011061005700672168,0.001129305477131564,0.0012685349195176473,9.668711276811337e-4,8.817864684451938e-4,6.884122429089671e-4,3.480736059652081e-4,9.90076034745481e-4,5.414478315014348e-4,0.06262230919765166,0.060665362035225046,0.0410958904109589,0.060665362035225046,0.05675146771037182,0.060665362035225046,0.060665362035225046,0.060665362035225046,0.060665362035225046,0.050880626223091974,0.06457925636007827,0.0547945205479452
K,25x,DNA2,1266,0.0015017452715317802,0.0016172641385726863,5.619836774963002e-4,0.0014268141145322734,0.0015704321654479946,0.0016797067694056087,0.0015048674030734262,0.0011832878542838766,8.117542008279893e-4,5.463730197880697e-4,0.0014205698514489812,6.962353337870832e-4,0.08056872037914692,0.08372827804107424,0.05924170616113744,0.08056872037914692,0.07898894154818326,0.08056872037914692,0.08293838862559241,0.08056872037914692,0.07977883096366509,0.06951026856240126,0.08214849921011058,0.0703001579778831
K,25x,DNA3,1048,0.0012370589677346358,0.001154085500386581,0.00030926474193365894,0.0010484829055799657,0.001078655075524713,0.0012785457014086632,0.0010560259480661524,9.089366195855098e-4,6.75102302513719e-4,4.337249429557412e-4,9.956816081766581e-4,5.468705802485432e-4,0.05820610687022901,0.05916030534351145,0.04007633587786259,0.05916030534351145,0.05916030534351145,0.05916030534351145,0.05820610687022901,0.05725190839694656,0.05629770992366412,0.05343511450381679,0.060114503816793896,0.05534351145038168
K,25x,DNA4,1485,6.494405229593194e-4,6.57425447421934e-4,2.2091624346567016e-4,5.855611272584028e-4,6.201624665963994e-4,6.97350069735007e-4,6.946884282474688e-4,4.6046397734410765e-4,3.460133933799653e-4,2.1825460197813195e-4,5.855611272584028e-4,3.2738190296719794e-4,0.032996632996632996,0.032996632996632996,0.02356902356902357,0.032996632996632996,0.03164983164983165,0.03434343434343434,0.035016835016835016,0.03164983164983165,0.032996632996632996,0.027609427609427608,0.03367003367003367,0.03164983164983165
K,30x,DNA1,2225,0.001202644752596256,0.0011848804283333867,3.2686356643679633e-4,0.001088953077313892,0.0010782944827561704,0.001284360644205455,0.001007237185704693,8.40252537633721e-4,6.71491457136462e-4,3.9081513378312605e-4,9.308505913743548e-4,5.702348088381066e-4,0.056179775280898875,0.05887640449438202,0.039550561797752806,0.05707865168539326,0.05797752808988764,0.05797752808988764,0.05797752808988764,0.05707865168539326,0.05662921348314607,0.051235955056179776,0.060674157303370786,0.051235955056179776
K,30x,DNA10,4962,1.425849455787515e-4,1.6966811959929647e-4,5.575947592465143e-5,1.4577120134587443e-4,1.6409217200683135e-4,1.704646835410772e-4,1.5214371288012032e-4,1.1072238790752212e-4,8.124952206163494e-5,4.9386964390405544e-5,1.3939868981162855e-4,5.9742295633555097e-5,0.007658202337767029,0.009068923821039904,0.006045949214026602,0.007255139056831923,0.008464328899637243,0.008061265618702136,0.008464328899637243,0.007658202337767029,0.007859733978234583,0.006247480854494156,0.007859733978234583,0.006247480854494156
K,30x,DNA2,2834,9.093482957390338e-4,0.0010390559514196014,2.8870413683739263e-4,9.567682988910693e-4,9.302688853649318e-4,0.001140869487598972,7.852194639587055e-4,6.596959262033175e-4,4.755947374954149e-4,2.719676651366742e-4,7.81035346033526e-4,3.765706132661643e-4,0.04551870148200424,0.04763585038814397,0.03140437544107269,0.048341566690190546,0.04728299223712068,0.0465772759350741,0.04728299223712068,0.04551870148200424,0.04728299223712068,0.038461538461538464,0.04763585038814397,0.038108680310515175
K,30x,DNA3,514,0.0022378074101416508,0.0023916086067149603,5.7675448714991e-4,0.0021762869315123273,0.0019686553161383596,0.002260877589627647,0.0020686260939110105,0.0017148833417923992,0.0013457604700164566,6.767252649225611e-4,0.002007105615281687,0.0010381580768698381,0.12062256809338522,0.12062256809338522,0.0914396887159533,0.11867704280155641,0.12062256809338522,0.11673151750972763,0.12840466926070038,0.11478599221789883,0.11478599221789883,0.10116731517509728,0.1303501945525292,0.09922178988326848
K,30x,DNA4,1556,9.830643665839401e-4,0.0010186274186050647,2.5148158214938004e-4,9.170186985447091e-4,9.449610965613069e-4,0.0010618111246307159,9.017773905356558e-4,7.569849644496491e-4,5.029631642987601e-4,3.0736637818257564e-4,8.687545565160402e-4,4.191359702489668e-4,0.05205655526992288,0.04820051413881748,0.02956298200514139,0.04755784061696658,0.04755784061696658,0.04820051413881748,0.04948586118251928,0.04820051413881748,0.04755784061696658,0.04177377892030849,0.055269922879177376,0.04434447300771208
K,30x,DNA5,1840,0.0011342228103377535,0.0012867414079399894,2.7066680701241845e-4,0.00113851910886176,0.0011922228404118431,0.0012996303035120093,8.29185615133282e-4,7.239263012951192e-4,5.520743603348535e-4,2.7066680701241845e-4,8.248893166092752e-4,4.597039420687107e-4,0.05489130434782609,0.05489130434782609,0.029891304347826088,0.05271739130434783,0.05326086956521739,0.05271739130434783,0.05543478260869565,0.05271739130434783,0.05217391304347826,0.042934782608695654,0.05597826086956522,0.04456521739130435
K,30x,DNA6,2331,7.44393310973273e-4,8.105239240210125e-4,2.4247891450837825e-4,7.477846244629007e-4,7.494802812077145e-4,8.274804914691509e-4,6.341756225603739e-4,5.392188448507992e-4,4.103489322449478e-4,2.153484065913569e-4,6.290886523259324e-4,3.136964977905593e-4,0.03818103818103818,0.03861003861003861,0.02616902616902617,0.037752037752037754,0.03903903903903904,0.03732303732303732,0.037752037752037754,0.03689403689403689,0.03689403689403689,0.03003003003003003,0.04118404118404118,0.03088803088803089
K,30x,DNA7,4655,1.553853769623772e-4,2.0123679967258687e-4,4.924782439244742e-5,1.5368717612125835e-4,1.7236738537356597e-4,1.8255659042027924e-4,1.4944167401846113e-4,1.2227046056055913e-4,8.830644373818158e-5,5.519152733636349e-5,1.4774347317734226e-4,7.30226361681117e-5,0.009022556390977444,0.010526315789473684,0.005585392051557465,0.0079484425349087,0.008807733619763695,0.009237379162191191,0.00945220193340494,0.009237379162191191,0.0079484425349087,0.00816326530612245,0.009022556390977444,0.007733619763694952
K,30x,DNA8,1863,3.2672943832239286e-4,4.2644556560260367e-4,1.1881070484450649e-4,3.0763486075809717e-4,3.5855373426288564e-4,4.179590866851389e-4,3.0975648048746335e-4,2.2277007158344968e-4,1.4639176132626692e-4,1.1244584565640792e-4,2.673240859001396e-4,1.2729718376197123e-4,0.016639828234031134,0.017176596886741814,0.011808910359634998,0.015566290928609769,0.01610305958132045,0.015566290928609769,0.016639828234031134,0.01610305958132045,0.015029522275899088,0.014492753623188406,0.017713365539452495,0.013955984970477724
K,30x,DNA9,2699,2.0795287963482303e-4,2.9582029356502995e-4,7.175838804300231e-5,2.343131038138851e-4,2.650666986894575e-4,2.723889831836414e-4,2.1966853482551727e-4,1.6694808646739313e-4,1.1715655190694255e-4,7.175838804300231e-5,1.9477276754529198e-4,8.93318708290437e-5,0.01333827343460541,0.015190811411633939,0.00889218228973694,0.011115227862171175,0.014079288625416821,0.011115227862171175,0.016302334197851057,0.013708781030011115,0.010744720266765468,0.00889218228973694,0.014449796220822526,0.008151167098925528
K,35x,DNA1,573,0.0013519758851648239,0.001248508342932822,4.3456367737440766e-4,0.0012967931959744227,0.0012347126706352216,0.0014278520828016252,0.0013450780490160236,0.0010553689307664185,8.208425017072144e-4,4.483593496720079e-4,0.0013795672297600243,7.104771233264125e-4,0.06806282722513089,0.07155322862129145,0.0506108202443281,0.07155322862129145,0.06631762652705062,0.07329842931937172,0.07155322862129145,0.06980802792321117,0.06980802792321117,0.06457242582897033,0.07329842931937172,0.06631762652705062
K,35x,DNA2,453,0.0024866723089406774,0.0028182286167994348,8.027152716580432e-4,0.0024866723089406774,0.0025651988029072254,0.0030974339286804933,0.0022947186570224497,0.0020416888431302404,0.0013960265594052928,9.161424296097233e-4,0.002434321312962979,0.0012389735714721972,0.1368653421633554,0.1479028697571744,0.09492273730684327,0.1346578366445916,0.1390728476821192,0.1368653421633554,0.1390728476821192,0.13024282560706402,0.13245033112582782,0.11699779249448124,0.1456953642384106,0.12141280353200883
