chi2,Z,pvalue,bh,comparisons,cycle,sub_sample_level
7.848484848484851,2.7716093126229358,0.002788997001699134,0.008366991005097402,PHU - PL,20x,full_data
7.848484848484851,0.9211323729436766,0.17849066020398735,0.17849066020398735,PHU - Q5,20x,full_data
7.848484848484851,-1.6448792373994228,0.04999735870568389,0.07499603805852584,PL - Q5,20x,full_data
15.97894736842106,-0.8143450710459554,0.20772364823675213,0.23080405359639125,ACC - K,25x,full_data
15.97894736842106,2.136154932287647,0.01633339375060709,0.04083348437651772,ACC - PHU,25x,full_data
15.97894736842106,2.7920402435861327,0.0026188420726054335,0.013094210363027168,K - PHU,25x,full_data
15.97894736842106,1.130905552387578,0.12904742304199054,0.1843534614885579,ACC - PL,25x,full_data
15.97894736842106,1.8613601623907552,0.03134666619669473,0.06269333239338946,K - PL,25x,full_data
15.97894736842106,-1.0052493799000692,0.157388391529818,0.1967354894122725,PHU - PL,25x,full_data
15.97894736842106,2.7644357947251903,0.0028510663807621715,0.009503554602540572,ACC - Q5,25x,full_data
15.97894736842106,3.373715294333244,3.708051374590042e-4,0.0037080513745900417,K - Q5,25x,full_data
15.97894736842106,0.6282808624375432,0.2649099830853928,0.2649099830853928,PHU - Q5,25x,full_data
15.97894736842106,1.6335302423376126,0.051178762786139316,0.08529793797689886,PL - Q5,25x,full_data
29.22143195827408,-1.8149470789243576,0.034766021308143935,0.06953204261628787,ACC - K,30x,full_data
29.22143195827408,1.7637894030528358,0.03888372114279682,0.06480620190466137,ACC - PHU,30x,full_data
29.22143195827408,3.890392444470799,5.0041115093907235e-5,2.5020557546953615e-4,K - PHU,30x,full_data
29.22143195827408,-1.3039184064693339,0.09613070186295368,0.1201633773286921,ACC - PL,30x,full_data
29.22143195827408,0.6948007787008461,0.2435900800634112,0.2435900800634112,K - PL,30x,full_data
29.22143195827408,-3.4120499618389153,3.2238147281214653e-4,8.059536820303663e-4,PHU - PL,30x,full_data
29.22143195827408,1.3976131422635372,0.08111463482652961,0.11587804975218516,ACC - Q5,30x,full_data
29.22143195827408,4.173272844415371,1.5012750452473545e-5,1.5012750452473545e-4,K - Q5,30x,full_data
29.22143195827408,-0.7105184131060442,0.23869135836015962,0.26521262040017735,PHU - Q5,30x,full_data
29.22143195827408,3.5737903184711732,1.7592536294218765e-4,5.864178764739588e-4,PL - Q5,30x,full_data
15.438596491228068,-0.8651809126974003,0.19346975000821925,0.24183718751027405,ACC - K,35x,full_data
15.438596491228068,1.8543452998910612,0.03184488756831435,0.0636897751366287,ACC - PHU,35x,full_data
15.438596491228068,2.3792475099178505,0.00867401159566604,0.028913371985553465,K - PHU,35x,full_data
15.438596491228068,-1.8543452998910612,0.03184488756831435,0.07961221892078588,ACC - PL,35x,full_data
15.438596491228068,-0.6488856845230502,0.2582061341980192,0.2868957046644658,K - PL,35x,full_data
15.438596491228068,-3.7086905997821225,1.0416690446323246e-4,0.0010416690446323246,PHU - PL,35x,full_data
15.438596491228068,0.5298129428260175,0.29812081529332846,0.29812081529332846,ACC - Q5,35x,full_data
15.438596491228068,1.2977713690461004,0.09718295540155457,0.13883279343079225,K - Q5,35x,full_data
15.438596491228068,-1.3245323570650438,0.09266315209928981,0.1544385868321497,PHU - Q5,35x,full_data
15.438596491228068,2.3841582427170787,0.008559119852395075,0.042795599261975376,PL - Q5,35x,full_data
