taq,cycles,sample_name,at_rate,ag_rate,ac_rate,ta_rate,tg_rate,tc_rate,ga_rate,gt_rate,gc_rate,ca_rate,ct_rate,cg_rate,at_seq_prev,ag_seq_prev,ac_seq_prev,ta_seq_prev,tg_seq_prev,tc_seq_prev,ga_seq_prev,gt_seq_prev,gc_seq_prev,ca_seq_prev,ct_seq_prev,cg_seq_prev
PHU,20x,DNA3,2.8063352029059405e-4,2.0158182443408867e-4,7.114652627085483e-5,2.490128419479919e-4,2.4506025715516664e-4,2.4110767236234135e-4,1.6600856129866126e-4,1.4624563733453493e-4,1.3043529816323386e-4,5.1383602306728485e-5,1.8181890046996233e-4,7.50991110636801e-5,0.012,0.013,0.009,0.012,0.014,0.014,0.014,0.015,0.012,0.01,0.012,0.009
PHU,20x,DNA4,2.6877576591211825e-4,2.529654267408172e-4,1.0671978940628224e-4,2.21344748398215e-4,2.3715508756951608e-4,2.8063352029059405e-4,2.332025027766908e-4,1.6996114609148653e-4,1.383404677488844e-4,7.50991110636801e-5,2.529654267408172e-4,9.486203502780643e-5,0.014,0.014,0.011,0.013,0.014,0.013,0.013,0.014,0.013,0.011,0.013,0.012
PHU,25x,DNA1,3.162055335968379e-5,2.3715415019762845e-5,7.905138339920948e-6,3.162055335968379e-5,1.9762845849802372e-5,4.347826086956522e-5,5.928853754940711e-5,3.9525691699604744e-5,2.766798418972332e-5,1.1857707509881423e-5,3.9525691699604744e-5,1.1857707509881423e-5,0.002,0.002,0.002,0.002,0.001,0.002,0.003,0.002,0.002,0.002,0.002,0.002
PHU,25x,DNA2,1.9762845849802372e-5,3.9525691699604744e-5,0,2.3715415019762845e-5,3.9525691699604744e-5,2.766798418972332e-5,1.1857707509881423e-5,1.1857707509881423e-5,1.5810276679841896e-5,3.952569169960474e-6,7.905138339920948e-6,1.1857707509881423e-5,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PHU,25x,DNA3,3.952569169960474e-6,0,0,0,3.952569169960474e-6,0,0,3.952569169960474e-6,0,0,3.952569169960474e-6,3.952569169960474e-6,0.001,0,0,0,0.001,0,0,0.001,0,0,0.001,0.001
PHU,25x,DNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHU,30x,DNA1,2.3715321283315086e-5,4.743064256663017e-5,7.905107094438362e-6,1.9762767736095903e-5,2.3715321283315086e-5,3.162042837775345e-5,1.9762767736095903e-5,2.7667874830534265e-5,1.5810214188876724e-5,3.952553547219181e-6,3.952553547219181e-5,1.1857660641657543e-5,0.001,0.004,0.002,0.002,0.003,0.004,0.001,0.003,0.001,0.001,0.005,0.001
PHU,30x,DNA2,6.719367588932806e-5,6.324110671936758e-5,1.1857707509881423e-5,6.719367588932806e-5,4.347826086956522e-5,7.509881422924901e-5,8.695652173913044e-5,9.881422924901186e-5,5.928853754940711e-5,2.766798418972332e-5,7.905138339920949e-5,6.324110671936758e-5,0.003,0.006,0.002,0.004,0.004,0.004,0.005,0.008,0.004,0.004,0.005,0.004
PHU,30x,DNA3,3.162055335968379e-5,3.557312252964427e-5,2.766798418972332e-5,3.162055335968379e-5,4.743083003952569e-5,3.9525691699604744e-5,2.766798418972332e-5,3.557312252964427e-5,1.9762845849802372e-5,1.5810276679841896e-5,3.162055335968379e-5,1.1857707509881423e-5,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002
PHU,30x,DNA4,2.3715415019762845e-5,2.766798418972332e-5,7.905138339920948e-6,2.766798418972332e-5,1.1857707509881423e-5,1.9762845849802372e-5,5.928853754940711e-5,5.1383399209486166e-5,3.162055335968379e-5,1.9762845849802372e-5,6.324110671936758e-5,2.766798418972332e-5,0.002,0.003,0.002,0.002,0.002,0.003,0.003,0.004,0.002,0.001,0.002,0.001
PHU,35x,DNA1,2.766798418972332e-5,5.928853754940711e-5,2.766798418972332e-5,4.743083003952569e-5,6.719367588932806e-5,6.719367588932806e-5,5.928853754940711e-5,4.347826086956522e-5,7.905138339920948e-6,1.5810276679841896e-5,5.1383399209486166e-5,3.952569169960474e-6,0.002,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.002,0.002,0.005,0.001
PHU,35x,DNA2,0,7.905138339920948e-6,0,0,3.952569169960474e-6,0,7.905138339920948e-6,7.905138339920948e-6,3.952569169960474e-6,0,7.905138339920948e-6,3.952569169960474e-6,0,0.001,0,0,0.001,0,0.002,0.002,0.001,0,0.002,0.001
PHU,35x,DNA3,1.1857707509881423e-5,3.557312252964427e-5,3.952569169960474e-6,7.905138339920948e-6,1.9762845849802372e-5,1.5810276679841896e-5,4.743083003952569e-5,2.766798418972332e-5,3.952569169960474e-6,7.905138339920948e-6,3.162055335968379e-5,1.1857707509881423e-5,0.001,0.004,0.001,0.002,0.001,0.002,0.006,0.003,0.001,0.001,0.003,0.002
PHU,35x,DNA4,7.905138339920948e-6,1.1857707509881423e-5,7.905138339920948e-6,3.952569169960474e-6,1.5810276679841896e-5,1.1857707509881423e-5,3.9525691699604744e-5,3.952569169960474e-6,0,0,0,0,0.002,0.003,0.002,0.001,0.003,0.002,0.008,0.001,0,0,0,0
PHU,35x,NA,0.004272811715646555,0.006367714776971877,0.00249016778987727,0.005656238265578371,0.00679460068380798,0.006853890393090772,0.006280756536690448,0.005055435878179411,0.0033281290144073993,0.0025652680883021402,0.004221427300934801,0.0033162710725508407,0.293,0.301,0.256,0.3,0.295,0.3,0.301,0.297,0.3,0.279,0.299,0.282
PL,20x,DNA1,0,0,0,0,0,0,3.952569169960474e-6,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0
PL,20x,DNA2,0,3.952553547219181e-6,0,0,3.952553547219181e-6,0,3.952553547219181e-6,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0,0,0,0,0
PL,20x,DNA3,1.9762845849802372e-5,3.9525691699604744e-5,0,3.162055335968379e-5,4.743083003952569e-5,3.9525691699604744e-5,3.162055335968379e-5,2.3715415019762845e-5,7.905138339920948e-6,1.1857707509881423e-5,1.5810276679841896e-5,1.1857707509881423e-5,0.001,0.002,0,0.001,0.002,0.001,0.002,0.001,0.001,0.002,0.001,0.001
PL,20x,DNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,25x,DNA1,3.952569169960474e-6,0,0,0,0,0,7.905138339920948e-6,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0
PL,25x,DNA2,0,1.1857660641657543e-5,0,0,3.952553547219181e-6,3.952553547219181e-6,0,0,0,0,0,0,0,0.002,0,0,0.001,0.001,0,0,0,0,0,0
PL,25x,DNA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,25x,DNA4,6.719367588932806e-5,3.162055335968379e-5,1.1857707509881423e-5,4.347826086956522e-5,2.766798418972332e-5,4.743083003952569e-5,1.9762845849802372e-5,3.162055335968379e-5,1.5810276679841896e-5,3.952569169960474e-6,3.557312252964427e-5,1.1857707509881423e-5,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.001,0.004,0.002
PL,30x,DNA1,3.952553547219181e-6,5.533574966106853e-5,7.905107094438362e-6,3.952553547219181e-6,1.9762767736095903e-5,2.7667874830534265e-5,3.162042837775345e-5,2.3715321283315086e-5,0,1.5810214188876724e-5,3.557298192497263e-5,3.952553547219181e-6,0.001,0.008,0.001,0.001,0.003,0.005,0.006,0.005,0,0.003,0.006,0.001
PL,30x,DNA10,3.162055335968379e-5,9.881422924901186e-5,1.5810276679841896e-5,3.162055335968379e-5,6.324110671936758e-5,8.300395256916996e-5,4.743083003952569e-5,6.324110671936758e-5,1.5810276679841896e-5,2.3715415019762845e-5,6.324110671936758e-5,1.5810276679841896e-5,0.004,0.013,0.004,0.003,0.006,0.01,0.008,0.008,0.001,0.005,0.013,0.002
PL,30x,DNA2,6.32413566852043e-5,7.50991110636801e-5,1.5810339171301074e-5,4.347843272107795e-5,7.114652627085483e-5,6.719394147802956e-5,7.50991110636801e-5,5.928877189237902e-5,1.976292396412634e-5,1.5810339171301074e-5,6.32413566852043e-5,1.1857754378475804e-5,0.008,0.012,0.002,0.003,0.008,0.007,0.011,0.011,0.003,0.004,0.005,0.002
PL,30x,DNA3,7.114596384994526e-5,6.719341030272607e-5,2.3715321283315086e-5,5.533574966106853e-5,2.7667874830534265e-5,4.347808901941099e-5,9.881383868047952e-5,3.557298192497263e-5,2.3715321283315086e-5,1.5810214188876724e-5,8.695617803882198e-5,7.905107094438362e-6,0.007,0.011,0.005,0.003,0.005,0.004,0.012,0.005,0.004,0.003,0.01,0.002
PL,30x,DNA4,1.5810276679841896e-5,2.766798418972332e-5,7.905138339920948e-6,1.1857707509881423e-5,3.162055335968379e-5,3.557312252964427e-5,5.1383399209486166e-5,1.9762845849802372e-5,7.905138339920948e-6,7.905138339920948e-6,2.3715415019762845e-5,1.1857707509881423e-5,0.003,0.007,0.002,0.002,0.006,0.006,0.01,0.005,0.001,0.002,0.005,0.003
PL,30x,DNA5,0,3.162055335968379e-5,7.905138339920948e-6,7.905138339920948e-6,7.905138339920948e-6,1.1857707509881423e-5,3.9525691699604744e-5,3.9525691699604744e-5,0,0,2.766798418972332e-5,3.952569169960474e-6,0,0.007,0.002,0.002,0.002,0.002,0.006,0.008,0,0,0.007,0.001
PL,30x,DNA6,6.719341030272607e-5,8.695617803882198e-5,3.952553547219181e-5,7.114596384994526e-5,1.1462405286935625e-4,9.090873158604117e-5,6.719341030272607e-5,6.32408567555069e-5,3.162042837775345e-5,2.3715321283315086e-5,5.533574966106853e-5,2.3715321283315086e-5,0.006,0.007,0.004,0.004,0.011,0.006,0.005,0.007,0.005,0.004,0.005,0.003
PL,30x,DNA7,3.557312252964427e-5,6.719367588932806e-5,2.3715415019762845e-5,1.5810276679841896e-5,5.1383399209486166e-5,6.324110671936758e-5,4.743083003952569e-5,4.347826086956522e-5,1.1857707509881423e-5,2.3715415019762845e-5,6.324110671936758e-5,1.1857707509881423e-5,0.005,0.01,0.002,0.003,0.005,0.008,0.008,0.008,0.002,0.003,0.009,0.003
PL,30x,DNA8,2.3715415019762845e-5,8.300395256916996e-5,3.952569169960474e-6,5.928853754940711e-5,5.1383399209486166e-5,7.114624505928854e-5,8.300395256916996e-5,8.695652173913044e-5,1.1857707509881423e-5,1.1857707509881423e-5,6.324110671936758e-5,1.9762845849802372e-5,0.002,0.01,0.001,0.006,0.004,0.009,0.014,0.014,0.002,0.003,0.01,0.003
PL,30x,DNA9,7.905138339920948e-6,3.162055335968379e-5,0,3.952569169960474e-6,7.905138339920948e-6,2.3715415019762845e-5,3.162055335968379e-5,1.1857707509881423e-5,3.952569169960474e-6,1.1857707509881423e-5,2.3715415019762845e-5,0,0.002,0.007,0,0.001,0.002,0.005,0.006,0.003,0.001,0.003,0.005,0
PL,35x,DNA1,7.905107094438361e-5,2.687736412109043e-4,3.557298192497263e-5,1.2252915996379462e-4,1.8181746317208234e-4,1.6995980253042478e-4,1.8181746317208234e-4,1.1067149932213706e-4,5.533574966106853e-5,4.743064256663017e-5,1.2252915996379462e-4,3.557298192497263e-5,0.007,0.031,0.008,0.015,0.016,0.02,0.028,0.02,0.003,0.009,0.02,0.003
PL,35x,DNA2,5.1383399209486166e-5,2.4110671936758893e-4,3.9525691699604744e-5,2.766798418972332e-5,1.3043478260869564e-4,0.00012252964426877472,1.541501976284585e-4,7.509881422924901e-5,1.9762845849802372e-5,5.1383399209486166e-5,1.541501976284585e-4,1.9762845849802372e-5,0.01,0.035,0.009,0.003,0.021,0.023,0.031,0.013,0.003,0.007,0.027,0.004
PL,35x,DNA3,7.114624505928854e-5,1.7391304347826088e-4,3.162055335968379e-5,6.719367588932806e-5,9.09090909090909e-5,9.881422924901186e-5,1.699604743083004e-4,1.3438735177865612e-4,5.1383399209486166e-5,3.9525691699604744e-5,1.4624505928853755e-4,4.347826086956522e-5,0.008,0.025,0.008,0.011,0.016,0.017,0.026,0.024,0.005,0.009,0.023,0.006
PL,35x,DNA4,1.9762767736095903e-5,1.4229192769989052e-4,2.3715321283315086e-5,1.9762767736095903e-5,7.509851739716444e-5,7.905107094438361e-5,2.292481057387125e-4,1.1067149932213706e-4,1.1857660641657543e-5,3.952553547219181e-5,1.3043426705823297e-4,0,0.005,0.025,0.006,0.005,0.017,0.015,0.042,0.023,0.003,0.008,0.024,0
PL,35x,NA,0.009766837023071238,0.014419029324226578,0.003849817588211811,0.006110696089707864,0.00937157854378871,0.01351388740666959,0.009636401724908004,0.005573144557883628,0.007628488650152768,0.003861675342590287,0.0028853868987624457,0.006249036557456749,0.593,0.597,0.591,0.597,0.597,0.597,0.597,0.537,0.597,0.33,0.335,0.596
Q5,20x,DNA2,1.1857754378475804e-4,1.264827133704086e-4,1.5810339171301074e-5,9.090945023498117e-5,7.905169585650536e-5,1.1857754378475804e-4,1.106723741991075e-4,1.264827133704086e-4,9.88146198206317e-5,5.533618709955375e-5,1.2253012857758332e-4,9.090945023498117e-5,0.007,0.007,0.002,0.007,0.007,0.007,0.007,0.007,0.007,0.005,0.007,0.006
Q5,20x,DNA3,2.2134299864427412e-4,3.636349263441647e-4,2.3715321283315086e-5,2.0553278445539742e-4,2.529634270220276e-4,3.082991766830961e-4,3.5572981924972627e-4,7.509851739716444e-5,1.9367512381373986e-4,3.557298192497263e-5,1.857700167193015e-4,1.9762767736095904e-4,0.017,0.019,0.005,0.018,0.017,0.019,0.019,0.005,0.016,0.005,0.018,0.015
Q5,20x,DNA4,1.4624563733453493e-4,1.0671978940628224e-4,3.952584792825268e-5,1.4624563733453493e-4,1.0276720461345697e-4,1.264827133704086e-4,1.4624563733453493e-4,9.88146198206317e-5,8.300428064933063e-5,5.928877189237902e-5,1.264827133704086e-4,5.533618709955375e-5,0.008,0.008,0.006,0.008,0.007,0.008,0.009,0.008,0.008,0.008,0.008,0.006
Q5,25x,DNA1,7.509881422924901e-5,6.324110671936758e-5,4.743083003952569e-5,4.743083003952569e-5,6.719367588932806e-5,7.905138339920949e-5,5.533596837944664e-5,3.557312252964427e-5,1.5810276679841896e-5,1.9762845849802372e-5,5.1383399209486166e-5,1.1857707509881423e-5,0.003,0.004,0.003,0.003,0.003,0.003,0.005,0.003,0.003,0.002,0.003,0.003
Q5,25x,DNA2,2.3715415019762845e-5,3.9525691699604744e-5,0,3.162055335968379e-5,3.162055335968379e-5,3.9525691699604744e-5,2.3715415019762845e-5,2.3715415019762845e-5,7.905138339920948e-6,7.905138339920948e-6,1.5810276679841896e-5,1.1857707509881423e-5,0.002,0.002,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001
Q5,25x,DNA3,3.952553547219181e-6,0,0,3.952553547219181e-6,0,0,7.905107094438362e-6,0,0,0,0,0,0.001,0,0,0.001,0,0,0.002,0,0,0,0,0
Q5,25x,DNA4,3.557312252964427e-5,7.509881422924901e-5,1.5810276679841896e-5,3.162055335968379e-5,6.324110671936758e-5,6.719367588932806e-5,4.347826086956522e-5,2.3715415019762845e-5,1.9762845849802372e-5,3.162055335968379e-5,4.347826086956522e-5,3.952569169960474e-6,0.003,0.004,0.002,0.002,0.004,0.002,0.003,0.002,0.002,0.002,0.003,0.001
Q5,30x,DNA1,2.3715415019762845e-5,1.9762845849802372e-5,1.9762845849802372e-5,1.5810276679841896e-5,3.162055335968379e-5,2.3715415019762845e-5,1.9762845849802372e-5,2.3715415019762845e-5,3.952569169960474e-6,1.5810276679841896e-5,1.5810276679841896e-5,3.952569169960474e-6,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.003,0.001,0.002,0.001,0.001
Q5,30x,DNA10,7.509881422924901e-5,8.695652173913044e-5,1.9762845849802372e-5,7.905138339920949e-5,1.0276679841897233e-4,8.300395256916996e-5,1.3043478260869564e-4,8.695652173913044e-5,7.114624505928854e-5,3.557312252964427e-5,9.881422924901186e-5,5.533596837944664e-5,0.005,0.005,0.004,0.005,0.005,0.006,0.006,0.006,0.005,0.004,0.005,0.004
Q5,30x,DNA2,8.695652173913044e-5,9.09090909090909e-5,1.9762845849802372e-5,9.09090909090909e-5,6.719367588932806e-5,5.533596837944664e-5,7.905138339920949e-5,7.114624505928854e-5,4.347826086956522e-5,2.3715415019762845e-5,6.719367588932806e-5,2.3715415019762845e-5,0.004,0.011,0.004,0.005,0.006,0.004,0.005,0.009,0.004,0.004,0.005,0.004
Q5,30x,DNA3,4.743083003952569e-5,6.324110671936758e-5,2.766798418972332e-5,6.719367588932806e-5,7.509881422924901e-5,7.509881422924901e-5,6.324110671936758e-5,5.928853754940711e-5,3.162055335968379e-5,3.9525691699604744e-5,7.114624505928854e-5,2.3715415019762845e-5,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003
Q5,30x,DNA4,7.905169585650536e-5,9.090945023498117e-5,3.952584792825268e-5,8.300428064933063e-5,6.32413566852043e-5,9.090945023498117e-5,1.3043529816323386e-4,7.50991110636801e-5,5.928877189237902e-5,3.5573263135427415e-5,1.383404677488844e-4,5.1383602306728485e-5,0.006,0.007,0.007,0.006,0.007,0.007,0.009,0.008,0.005,0.005,0.007,0.004
Q5,30x,DNA5,3.9526472855194765e-5,3.557382556967529e-5,7.905294571038953e-6,4.743176742623372e-5,3.557382556967529e-5,4.743176742623372e-5,3.162117828415581e-5,2.371588371311686e-5,1.9763236427597383e-5,1.185794185655843e-5,3.162117828415581e-5,7.905294571038953e-6,0.003,0.004,0.002,0.004,0.005,0.003,0.003,0.004,0.002,0.003,0.003,0.001
