mtry,logLoss,AUC,prAUC,Accuracy,Kappa,Mean_F1,Mean_Sensitivity,Mean_Specificity,Mean_Pos_Pred_Value,Mean_Neg_Pred_Value,Mean_Precision,Mean_Recall,Mean_Detection_Rate,Mean_Balanced_Accuracy,logLossSD,AUCSD,prAUCSD,AccuracySD,KappaSD,Mean_F1SD,Mean_SensitivitySD,Mean_SpecificitySD,Mean_Pos_Pred_ValueSD,Mean_Neg_Pred_ValueSD,Mean_PrecisionSD,Mean_RecallSD,Mean_Detection_RateSD,Mean_Balanced_AccuracySD,model_run
13,0.9904901157421742,0.900813492063492,0.2772063492063492,0.6005555555555555,0.48328030690204776,NaN,0.5766666666666667,0.8955952380952381,0.4333333333333333,0.9072619047619048,0.43333333333333335,0.5766666666666667,0.12011111111111111,0.7361309523809524,0.13085757508889423,0.0682247672707837,0.067408134709058,0.15024442819292114,0.1946837990668667,NA,0.13703203194062977,0.040148259190771675,NA,0.043699816147220974,NA,0.13703203194062977,0.030048885638584228,0.0870758490239696,1
13,0.934139147098485,0.9367738095238095,0.28194444444444444,0.635079365079365,0.5292623997623997,NaN,0.59,0.9058571428571428,0.3,0.9215396825396825,0.3,0.59,0.12701587301587303,0.7479285714285714,0.15358544002453514,0.04365456152569287,0.07341746016303018,0.13346976412112332,0.16155112016453535,NA,0.12866839377079187,0.031088265016213378,NA,0.03182239932753965,NA,0.12866839377079187,0.02669395282422467,0.07861453042570386,2
13,0.9168059942457234,0.9421626984126984,0.27566666666666667,0.7041666666666666,0.6141526107766925,0.8977777777777778,0.6933333333333334,0.9219444444444445,0.8333333333333334,0.933468253968254,0.8333333333333334,0.6933333333333334,0.14083333333333334,0.8076388888888889,0.07450170851760102,0.03633490381376825,0.06951357053367488,0.15030975105429037,0.2004102832063094,0.10007404665953516,0.166888740937943,0.04103943364373594,0.16329931618554522,0.03562491365209366,0.16329931618554522,0.166888740937943,0.030061950210858068,0.10295022279143408,3
13,0.9624153964901847,0.8994682539682539,0.2902420634920635,0.6503427128427128,0.5454049001868361,NaN,0.6066666666666667,0.9087460317460317,0.5777777777777777,0.9229271284271284,0.5777777777777777,0.6066666666666667,0.13006854256854256,0.7577063492063492,0.16087021142440122,0.08291032345319732,0.08878150489964054,0.12910787455429543,0.1651157451264182,NA,0.1293860144711968,0.03300471677609215,0.10715167512214392,0.029788829494092083,0.10715167512214392,0.1293860144711968,0.025821574910859083,0.0794940262004769,4
13,0.9182970356087515,0.9205119047619048,0.3017619047619048,0.6942063492063492,0.6024315653779939,0.8933333333333333,0.6533333333333333,0.9205,0.9333333333333333,0.9313968253968254,0.9333333333333333,0.6533333333333333,0.13884126984126985,0.7869166666666667,0.11656865233819584,0.07204990016741553,0.058958022973019525,0.11750487738605837,0.14961414187135566,NA,0.11021863793455329,0.030221832480480177,NA,0.02832823700948811,NA,0.11021863793455329,0.023500975477211673,0.0688667227614707,5
13,0.9328265616385314,0.9290714285714285,0.30165277777777777,0.6429761904761905,0.5392007538453543,0.8933333333333333,0.6033333333333334,0.9081904761904762,0.7333333333333334,0.9185714285714286,0.7333333333333334,0.6033333333333334,0.1285952380952381,0.7557619047619047,0.13352994270895635,0.08478727475388911,0.0605502620435213,0.18982417523884842,0.2431344328806993,NA,0.18489236107850748,0.04735059249071194,0.28284271247461906,0.0454386624105086,0.28284271247461906,0.18489236107850748,0.03796483504776968,0.11548887455565807,6
13,0.9500394271682479,0.914047619047619,0.2955277777777778,0.6245238095238095,0.5182817491674342,0.8266666666666667,0.5866666666666667,0.9046190476190477,0.8666666666666666,0.9153095238095238,0.8666666666666667,0.5866666666666667,0.12490476190476191,0.7456428571428572,0.10851420409799024,0.04366450001260138,0.057576580184428135,0.1064453749293287,0.12947887639012354,NA,0.11884215072996389,0.025196681605330146,NA,0.02609062388132855,NA,0.11884215072996389,0.021289074985865738,0.07159548839260657,7
13,0.924797789638344,0.9470833333333333,0.27044444444444443,0.6972222222222222,0.6033513095076622,0.8466666666666667,0.65,0.9205952380952381,0.8666666666666667,0.9342936507936508,0.8666666666666667,0.65,0.13944444444444443,0.7852976190476191,0.06465597004386528,0.0342127590392584,0.05530285119046068,0.1554618324358338,0.20589106342114014,0.06599663291074438,0.17795130420052185,0.04067044113432964,0.09428090415820639,0.03449543625172793,0.09428090415820632,0.17795130420052185,0.031092366487166758,0.1088365724487571,8
13,0.9479229395915119,0.9228174603174604,0.28005555555555556,0.6797222222222222,0.5857664675687559,0.7766666666666666,0.6566666666666666,0.9171428571428571,0.8333333333333333,0.9287142857142857,0.8333333333333334,0.6566666666666666,0.13594444444444445,0.7869047619047619,0.14635644050579372,0.05614927456953899,0.08299951658345017,0.13528693532519873,0.17395034534072523,0.014142135623730963,0.15638666862446043,0.03426605109281766,0.04714045207910316,0.03239456175603096,0.04714045207910316,0.15638666862446043,0.02705738706503974,0.0943130505238706,9
13,0.9359779954323466,0.9167460317460318,0.29794444444444446,0.6527777777777778,0.5512861032710956,0.8933333333333333,0.62,0.9099285714285714,0.6833333333333333,0.9211190476190476,0.6833333333333333,0.62,0.13055555555555554,0.7649642857142857,0.13975261675960632,0.04197805038990814,0.07064665548639153,0.1490136753651026,0.18703525741907812,NA,0.14332902663641867,0.03698021813256071,0.3535533905932738,0.03851209409910507,0.3535533905932738,0.14332902663641867,0.02980273507302052,0.08887448597173282,10
13,0.9364291739466117,0.9306984126984127,0.25778968253968254,0.6349206349206349,0.5245054932004545,NaN,0.5933333333333333,0.9039761904761905,0.72,0.9193253968253968,0.72,0.5933333333333333,0.12698412698412698,0.7486547619047619,0.10026079145255636,0.06691166872657255,0.039131223364511664,0.12150246739995924,0.1535098681700323,NA,0.12649110640673517,0.03051379335287669,NA,0.032775444997720164,NA,0.12649110640673517,0.024300493479991848,0.07641472558326856,11
13,0.9370466523409715,0.9111904761904762,0.26930952380952383,0.6819444444444445,0.5885749684596545,NaN,0.63,0.9180952380952381,0.6333333333333333,0.929531746031746,0.6333333333333333,0.63,0.1363888888888889,0.7740476190476191,0.12637093682991848,0.042677459897120705,0.0627009442928728,0.12516278837563638,0.15683940607692695,NA,0.12516655570345725,0.031730154759919395,NA,0.03139128179027391,NA,0.12516655570345725,0.02503255767512727,0.07597066506299244,12
13,0.9509752935989715,0.9053214285714286,0.2869722222222222,0.6508730158730158,0.5429338806856371,NaN,0.5833333333333334,0.9093333333333333,NaN,0.9216825396825397,NaN,0.5833333333333334,0.13017460317460317,0.7463333333333333,0.10244141890016853,0.04839428644159849,0.043133531541132544,0.10993437093833866,0.1431590473039549,NA,0.111388542532019,0.029308998357700154,NA,0.027451976998465313,NA,0.111388542532019,0.02198687418766773,0.06957309625023377,13
13,0.9614289055695637,0.9061547619047619,0.267,0.6353174603174603,0.5338920233533236,0.8323809523809524,0.62,0.9067142857142857,0.8916666666666666,0.9188888888888889,0.8916666666666666,0.62,0.12706349206349205,0.7633571428571428,0.13018873093014036,0.05386632677510017,0.06205607778552764,0.17714539358332765,0.22133474134291434,0.10236212451462402,0.19321835661585918,0.043751082483099,0.08249579113843056,0.04195725494698591,0.08249579113843049,0.19321835661585918,0.03542907871666552,0.11719481200418128,14
13,0.958695412908234,0.919436507936508,0.31230555555555556,0.6411904761904762,0.5341229068545836,0.8400000000000001,0.5866666666666667,0.9083095238095238,0.7222222222222222,0.9185238095238095,0.7222222222222222,0.5866666666666667,0.12823809523809523,0.7474880952380952,0.11281665309016803,0.05632233132123502,0.06057990930599545,0.16107329205731824,0.211587540358419,0.11313708498984763,0.18472535502773693,0.04291302206599979,0.2834966849371794,0.03948026400678879,0.2834966849371794,0.18472535502773693,0.03221465841146365,0.1126045390667842,15
13,0.9436702291052775,0.9051190476190476,0.3016904761904762,0.7183621933621933,0.6292902494331066,1,0.66,0.9257380952380952,1,0.9379184704184704,1,0.66,0.14367243867243867,0.7928690476190476,0.1492896586442632,0.07178932269572971,0.06957972763932257,0.1814661412140372,0.2421481374907974,0,0.21186998109427604,0.04811546146141852,0,0.040687226411918194,0,0.21186998109427604,0.03629322824280744,0.1297380014147201,16
13,0.9308709797792647,0.9210019841269841,0.2887896825396825,0.6149603174603174,0.4975748814456798,NaN,0.58,0.8990555555555555,0.4944444444444444,0.9121507936507937,0.49444444444444446,0.58,0.12299206349206349,0.7395277777777778,0.09865938239572827,0.053434295422291056,0.07064809056720678,0.10017761758820011,0.1351709519627042,NA,0.15571420481204312,0.026390037900486746,0.08221471437193745,0.026167015573267918,0.08221471437193749,0.15571420481204312,0.020035523517640017,0.09024448666170089,17
13,0.954159469056861,0.9130079365079365,0.29901190476190476,0.6099134199134199,0.49170369346497167,0.7866666666666666,0.5733333333333334,0.8987698412698413,0.8666666666666667,0.9063809523809524,0.8666666666666667,0.5733333333333334,0.12198268398268398,0.7360515873015873,0.15392939461962635,0.07116064241305453,0.10051749524004429,0.16509913736673584,0.2182207978171925,0.11392004993756709,0.18973665961010278,0.04378467923315777,0.08819171036881973,0.04385404340195933,0.08819171036881973,0.18973665961010278,0.03301982747334717,0.11654880915743321,18
13,0.9154328203165805,0.9356468253968254,0.2913730158730159,0.7043650793650793,0.6161435926548129,0.8666666666666667,0.6733333333333333,0.922404761904762,0.9,0.9351269841269841,0.9,0.6733333333333333,0.14087301587301587,0.7978690476190476,0.14345764463807584,0.05791134618867647,0.07693178141827647,0.13193739952814698,0.1692143004594131,NA,0.14298407059684812,0.034406102937925946,NA,0.032961183676404625,NA,0.14298407059684812,0.026387479905629393,0.08756454715303102,19
