chi2,Z,pvalue,bh,comparisons,cycle,sub_sample_level
7.848484848484851,2.7716093126229358,0.002788997001699134,0.008366991005097402,PHU - PL,20x,full_data
7.848484848484851,0.9211323729436766,0.17849066020398735,0.17849066020398735,PHU - Q5,20x,full_data
7.848484848484851,-1.6448792373994228,0.04999735870568389,0.07499603805852584,PL - Q5,20x,full_data
15.584210526315786,-0.8143450710459554,0.20772364823675213,0.23080405359639125,ACC - K,25x,full_data
15.584210526315786,2.136154932287647,0.01633339375060709,0.04083348437651772,ACC - PHU,25x,full_data
15.584210526315786,2.7920402435861327,0.0026188420726054335,0.013094210363027168,K - PHU,25x,full_data
15.584210526315786,1.1937336386313322,0.11629108879106764,0.16613012684438236,ACC - PL,25x,full_data
15.584210526315786,1.9195276674654662,0.02745879413205173,0.05491758826410346,K - PL,25x,full_data
15.584210526315786,-0.9424212936563149,0.17298849478454104,0.2162356184806763,PHU - PL,25x,full_data
15.584210526315786,2.701607708481436,0.0034502562950019943,0.011500854316673314,ACC - Q5,25x,full_data
15.584210526315786,3.3155477892585328,4.573185054888209e-4,0.004573185054888209,K - Q5,25x,full_data
15.584210526315786,0.565452776193789,0.2858829180642387,0.2858829180642387,PHU - Q5,25x,full_data
15.584210526315786,1.5078740698501039,0.06579338014059316,0.10965563356765527,PL - Q5,25x,full_data
27.169416785206266,-1.1145910296453112,0.13251285805902785,0.1472365089544754,ACC - K,30x,full_data
27.169416785206266,2.645684104579254,0.004076295506139337,0.010190738765348342,ACC - PHU,30x,full_data
27.169416785206266,4.227759077964974,1.1801516225155461e-5,1.1801516225155461e-4,K - PHU,30x,full_data
27.169416785206266,1.6786973496461481,0.046605521377188805,0.07767586896198135,ACC - PL,30x,full_data
27.169416785206266,3.6192194903388124,1.4774646453775313e-4,4.924882151258438e-4,K - PL,30x,full_data
27.169416785206266,-1.4834999834082239,0.06897081042695961,0.09852972918137087,PHU - PL,30x,full_data
27.169416785206266,1.975397346327793,0.02411153685944604,0.04822307371889208,ACC - Q5,30x,full_data
27.169416785206266,4.00124821431902,3.1504609404453056e-5,1.5752304702226528e-4,K - Q5,30x,full_data
27.169416785206266,-1.186799986726579,0.11765326204296592,0.1470665775537074,PHU - Q5,30x,full_data
27.169416785206266,0.3924972026066607,0.34734543893824443,0.34734543893824443,PL - Q5,30x,full_data
16.017543859649123,-1.4599927901768628,0.07214602772005263,0.12024337953342105,ACC - K,35x,full_data
16.017543859649123,2.185478389157322,0.01442689439667386,0.03606723599168465,ACC - PHU,35x,full_data
16.017543859649123,3.244428422615251,5.884329553123695e-4,0.005884329553123695,K - PHU,35x,full_data
16.017543859649123,-0.9271726499455306,0.1769184503423646,0.1965760559359607,ACC - PL,35x,full_data
16.017543859649123,0.7029594915666377,0.2410404972433533,0.2410404972433533,K - PL,35x,full_data
16.017543859649123,-3.112651039102853,9.270755549376936e-4,0.004635377774688468,PHU - PL,35x,full_data
16.017543859649123,1.1258525035052873,0.1301139781637438,0.18587711166249113,ACC - Q5,35x,full_data
16.017543859649123,2.3792475099178505,0.00867401159566604,0.028913371985553465,K - Q5,35x,full_data
16.017543859649123,-1.059625885652035,0.14465741619099384,0.1808217702387423,PHU - Q5,35x,full_data
16.017543859649123,2.0530251534508177,0.020035069027590644,0.04007013805518129,PL - Q5,35x,full_data
